sndr_id,sndr_acct_type,sndr_acct_cre_dt,sndr_tof,actv_bank_accts_on_file_cnt,actv_conf_bank_accts_cnt,has_bc_y_n,actv_cc_on_file_cnt,actv_conf_cc_on_file_cnt,cust_age_grp_code,cust_occup_code,cust_house_owned_status_code,cust_marital_status_code,cust_gendr_code,cust_est_income_range_code,cust_est_income_range_desc,cust_marital_status_desc,cust_house_owned_status_desc,cust_engagmnt_seg_key,cust_engagmnt_sub_lvl_3,cust_txn_activity_sub_seg,starts,dones
2285610820382685955 ,Consumer,9/2/2004,3Y+,1,1,N,1,0,32,*,R,M,F,6,"$50,000 - $74,999",MARRIED,RENTER,8,Lite Engaged 1,Lite Engaged 1,4,4
2112259578533818730 ,Consumer,6/21/2012,3Y+,1,1,N,1,0,22,*,O,S,F,1,"Less than $15,000",SINGLE,HOMEOWNER,7,Habituated,Habituated,6,3
1429773689012936719 ,Consumer,6/9/2005,3Y+,1,1,N,2,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,30,29
2140388397651933396 ,Consumer,7/9/2014,1Y-3Y,0,0,N,2,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,8,Lite Engaged 1,Lite Engaged 1,1,1
1264301420363243228 ,Consumer,7/23/2012,3Y+,0,0,N,1,0,56,*,O,M,F,6,"$50,000 - $74,999",MARRIED,HOMEOWNER,5,Single Transactor,Single Transactor,1,1
1710822969653595225 ,Guest-Upgradeable,9/12/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1716638561218255986 ,Guest-Upgradeable,9/22/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
1935939849414589996 ,Consumer,2/22/2013,1Y-3Y,0,0,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,7,Habituated,Habituated,9,9
2210840820820808100 ,Guest-Upgradeable,1/19/2015,3-12M,0,0,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,4,4
1935363140470481850 ,Guest-Upgradeable,6/18/2015,0-3M,0,0,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,0
1662384846061467390 ,Guest-Upgradeable,10/26/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,4,3
1166735917333176519 ,Consumer,9/2/2008,3Y+,0,0,N,4,0,42,*,O,B,M,6,"$50,000 - $74,999",INFERRED SINGLE,HOMEOWNER,8,Lite Engaged 1,Lite Engaged 1,12,11
1951715909194609841 ,Consumer,6/23/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,2,Never Active-NEW,Never Active,1,1
1569387911625852045 ,Consumer,1/26/2014,1Y-3Y,0,0,N,0,0,-99,*,O,M,M,7,"$75,000 - $99,999",MARRIED,HOMEOWNER,3,Newly Churned,Newly Churned,2,0
2205848522236484179 ,Guest-Upgradeable,10/29/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,3,3
1933494221448703503 ,Guest-Upgradeable,2/9/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1589018616451092629 ,Guest-Upgradeable,1/17/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
2302925201166523914 ,Consumer,11/22/2013,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,5,Single Transactor,Single Transactor,2,1
1757103950342638287 ,Consumer,7/10/2006,3Y+,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,10,Super Engaged 1,Super Engaged 1,24,21
1462857285546735840 ,Consumer,6/7/2003,3Y+,2,2,N,1,0,46,*,O,S,F,6,"$50,000 - $74,999",SINGLE,HOMEOWNER,5,Single Transactor,Single Transactor,7,1
1555585032839715247 ,Guest-Upgradeable,2/25/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1866768938360477008 ,Consumer,7/25/2007,3Y+,1,1,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,11,Super Engaged 2,Super Engaged 2,24,23
1988597753085956209 ,Business,1/30/2009,3Y+,1,1,N,0,0,40,*,O,M,M,9,"Greater than $124,999",MARRIED,HOMEOWNER,-98,NOT A CONSUMER,NOT A CONSUMER,2,1
1555804514622371705 ,Guest-Upgradeable,12/30/2011,3Y+,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
2295728312465285529 ,Consumer,3/7/2001,3Y+,1,1,N,1,0,40,*,O,M,M,6,"$50,000 - $74,999",MARRIED,HOMEOWNER,10,Super Engaged 1,Super Engaged 1,41,38
2044626945516792245 ,Consumer,10/27/2007,3Y+,0,0,N,4,0,28,*,O,M,M,7,"$75,000 - $99,999",MARRIED,HOMEOWNER,7,Habituated,Habituated,7,7
1371060982336675000 ,Consumer,3/12/2015,3-12M,0,0,N,3,0,54,*,R,S,F,1,"Less than $15,000",SINGLE,RENTER,7,Habituated,Habituated,12,6
2046978503981926992 ,Business,2/23/2014,1Y-3Y,0,0,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,-98,NOT A CONSUMER,NOT A CONSUMER,2,2
1601929549748419786 ,Guest-Upgradeable,10/7/2014,3-12M,0,0,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1650423361849138572 ,Consumer,5/31/2013,1Y-3Y,0,0,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,14,14
1183760135183097098 ,Consumer,7/17/2013,1Y-3Y,1,1,N,0,0,-99,*,O,S,M,3,"$20,000 - $29,999",SINGLE,HOMEOWNER,8,Lite Engaged 1,Lite Engaged 1,20,16
2104548537446609987 ,Consumer,10/27/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,6,Casual,Casual,1,1
1465073411367743074 ,Guest-Upgradeable,2/12/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
2246974290484269956 ,Consumer,11/27/2009,3Y+,0,0,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,5,Single Transactor,Single Transactor,2,1
1847890878683169090 ,Consumer,12/10/2013,1Y-3Y,1,1,N,0,0,28,*,O,M,M,6,"$50,000 - $74,999",MARRIED,HOMEOWNER,5,Single Transactor,Single Transactor,1,1
1747147642048540268 ,Consumer,2/24/2003,3Y+,2,2,N,2,0,74,*,O,A,M,6,"$50,000 - $74,999",INFERRED MARRIED,HOMEOWNER,10,Super Engaged 1,Super Engaged 1,30,30
1367678602275661678 ,Consumer,7/9/2013,1Y-3Y,0,0,N,1,0,-99,*,O,S,M,6,"$50,000 - $74,999",SINGLE,HOMEOWNER,5,Single Transactor,Single Transactor,1,1
1319324787005636194 ,Consumer,4/2/2010,3Y+,0,0,N,2,0,44,*,O,M,F,6,"$50,000 - $74,999",MARRIED,HOMEOWNER,8,Lite Engaged 1,Lite Engaged 1,5,5
1482215656555110921 ,Consumer,5/18/2010,3Y+,0,0,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,7,4
1448253661726508944 ,Consumer,9/25/2013,1Y-3Y,1,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,11,Super Engaged 2,Super Engaged 2,134,130
2185692627533796779 ,Guest-Upgradeable,4/1/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1356872159386265979 ,Guest-Upgradeable,1/15/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
2104594840510315522 ,Guest-Upgradeable,5/17/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1504241778555958235 ,Guest-Upgradeable,6/27/2013,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1691845805566740914 ,Guest-Upgradeable,3/22/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1441597126757133124 ,Guest-Upgradeable,6/29/2010,3Y+,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
1770637393398002943 ,Consumer,3/2/2015,3-12M,0,0,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,5,Single Transactor,Single Transactor,1,0
1358548641197926053 ,Consumer,3/19/2012,3Y+,1,0,N,3,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,3,Newly Churned,Newly Churned,1,0
1421506909566746741 ,Guest-Upgradeable,2/25/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1229212958198786491 ,Guest-Upgradeable,2/11/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,1
1981995654999384685 ,Guest-Upgradeable,5/15/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,3,3
1896530012654165575 ,Consumer,11/1/2008,3Y+,1,1,N,1,0,32,*,O,S,F,5,"$40,000 - $49,000",SINGLE,HOMEOWNER,7,Habituated,Habituated,4,4
2024018475998569516 ,Guest-Upgradeable,6/8/2015,0-3M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1675129212885710389 ,Guest-Upgradeable,8/4/2014,1Y-3Y,0,0,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,0
1450094242943897602 ,Consumer,6/28/2007,3Y+,1,1,N,0,0,50,*,O,M,M,7,"$75,000 - $99,999",MARRIED,HOMEOWNER,7,Habituated,Habituated,9,9
1336953521637674180 ,Consumer,4/22/2010,3Y+,1,1,N,2,2,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,10,Super Engaged 1,Super Engaged 1,1,1
2184842618309204029 ,Guest-Upgradeable,6/8/2015,0-3M,0,0,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1496895281646522992 ,Guest-Upgradeable,2/2/2012,3Y+,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1656047245920225030 ,Consumer,2/4/2005,3Y+,1,1,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,8,Lite Engaged 1,Lite Engaged 1,18,18
1487829167647305551 ,Consumer,8/16/2012,3Y+,1,1,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,10,Super Engaged 1,Super Engaged 1,47,44
2271366277800590404 ,Consumer,7/2/2011,3Y+,0,0,N,2,2,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,7,Habituated,Habituated,9,8
1622738251882575447 ,Guest-Upgradeable,1/23/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1472796329117165659 ,Consumer,7/5/2007,3Y+,0,0,N,2,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,6,Casual,Casual,3,2
2006616683467661808 ,Consumer,5/21/2010,3Y+,2,2,N,3,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,7,Habituated,Habituated,1,1
1796557170089206054 ,Consumer,8/21/2008,3Y+,0,0,Y,3,0,54,*,O,S,M,9,"Greater than $124,999",SINGLE,HOMEOWNER,9,Lite Engaged 2,Lite Engaged 2,29,27
1188678289313502778 ,Consumer,1/26/2003,3Y+,1,1,N,2,0,64,*,R,M,M,9,"Greater than $124,999",MARRIED,RENTER,7,Habituated,Habituated,4,3
1872396252123851834 ,Consumer,5/15/2007,3Y+,1,0,N,7,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,8,Lite Engaged 1,Lite Engaged 1,12,11
1738752068827432664 ,Guest-Upgradeable,7/2/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1202345220918839399 ,Guest-Upgradeable,8/19/2014,1Y-3Y,0,0,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,0
1574154861484439232 ,Business,4/8/2006,3Y+,1,1,N,1,0,48,*,O,M,F,7,"$75,000 - $99,999",MARRIED,HOMEOWNER,-98,NOT A CONSUMER,NOT A CONSUMER,43,41
2259781815812252897 ,Consumer,2/15/2004,3Y+,2,2,N,1,0,46,*,O,S,M,6,"$50,000 - $74,999",SINGLE,HOMEOWNER,9,Lite Engaged 2,Lite Engaged 2,33,30
1236160457082628456 ,Guest-Upgradeable,8/1/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
2023238898952387681 ,Consumer,12/30/2012,1Y-3Y,0,0,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,2,2
1900494186929566952 ,Guest-Upgradeable,11/7/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,1
2226997348214913922 ,Guest-Upgradeable,11/30/2013,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1862730375575564246 ,Consumer,6/4/2008,3Y+,0,0,N,3,0,42,*,O,M,U,6,"$50,000 - $74,999",MARRIED,HOMEOWNER,6,Casual,Casual,1,1
1831670405789276928 ,Consumer,11/15/2012,1Y-3Y,0,0,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,3,Newly Churned,Newly Churned,1,1
1795457428548680053 ,Consumer,10/11/2013,1Y-3Y,0,0,N,2,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,6,Casual,Casual,3,3
1291067789938155315 ,Consumer,5/2/2006,3Y+,1,1,N,2,0,62,*,O,M,F,7,"$75,000 - $99,999",MARRIED,HOMEOWNER,11,Super Engaged 2,Super Engaged 2,95,93
1693530796629523892 ,Guest-Upgradeable,3/30/2013,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1294555364058630255 ,Guest-Upgradeable,12/9/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1819746265812990188 ,Guest-Upgradeable,12/27/2013,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1232986331222625151 ,Consumer,4/4/2004,3Y+,0,0,N,2,0,76,*,O,M,F,7,"$75,000 - $99,999",MARRIED,HOMEOWNER,8,Lite Engaged 1,Lite Engaged 1,7,5
1223195657773036811 ,Guest-Upgradeable,1/29/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1775837973947547981 ,Consumer,9/30/2014,3-12M,0,0,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,1,Never Active-OLD,Never Active,1,0
1255712628835562801 ,Consumer,3/10/2011,3Y+,0,0,N,1,0,36,*,O,S,M,9,"Greater than $124,999",SINGLE,HOMEOWNER,7,Habituated,Habituated,6,6
1906377185582643715 ,Consumer,12/29/2007,3Y+,1,1,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,1,1
1443639500912639739 ,Consumer,8/18/2011,3Y+,1,0,N,3,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,8,Lite Engaged 1,Lite Engaged 1,19,19
1336147102617021955 ,Consumer,12/17/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,6,Casual,Casual,2,2
1992318440191752911 ,Guest-Upgradeable,2/4/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,3,2
2080975434888206419 ,Consumer,1/17/2015,3-12M,0,0,N,1,0,-99,*,O,S,M,5,"$40,000 - $49,000",SINGLE,HOMEOWNER,7,Habituated,Habituated,2,2
1348027824295012849 ,Consumer,1/5/2009,3Y+,0,0,N,2,0,52,*,O,M,F,4,"$30,000 - $39,000",MARRIED,HOMEOWNER,5,Single Transactor,Single Transactor,1,1
1686608229052915817 ,Consumer,2/12/2015,3-12M,0,0,N,1,0,28,*,O,A,M,5,"$40,000 - $49,000",INFERRED MARRIED,HOMEOWNER,6,Casual,Casual,4,4
2147014825325087163 ,Guest-Upgradeable,6/25/2008,3Y+,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
1483390390847082917 ,Consumer,11/8/2013,1Y-3Y,0,0,N,1,0,-99,*,O,M,U,3,"$20,000 - $29,999",MARRIED,HOMEOWNER,3,Newly Churned,Newly Churned,1,1
1788717887168148899 ,Consumer,10/15/2014,3-12M,1,1,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,6,Casual,Casual,1,1
1701768056486322666 ,Consumer,9/20/2012,1Y-3Y,0,0,N,2,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,6,Casual,Casual,1,1
1246687875535034984 ,Guest-Upgradeable,1/15/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1763471068622552099 ,Guest-Upgradeable,6/29/2013,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
2305099284355255465 ,Guest-Upgradeable,1/13/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
2061429782295036228 ,Consumer,8/11/2012,3Y+,0,0,N,3,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,6,Casual,Casual,1,0
2193323802699904884 ,Guest-Upgradeable,2/4/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1693743668570429235 ,Guest-Upgradeable,12/8/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1278185763066517263 ,Guest-Upgradeable,3/9/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1170255892414461622 ,Consumer,1/1/2014,1Y-3Y,1,1,N,2,0,56,*,O,M,M,6,"$50,000 - $74,999",MARRIED,HOMEOWNER,5,Single Transactor,Single Transactor,2,2
2103420462879558573 ,Consumer,5/4/2014,1Y-3Y,1,1,N,2,0,26,*,O,M,M,1,"Less than $15,000",MARRIED,HOMEOWNER,8,Lite Engaged 1,Lite Engaged 1,12,9
2201571129362315638 ,Consumer,8/10/2010,3Y+,0,0,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,10,Super Engaged 1,Super Engaged 1,40,40
1656766605898146803 ,Consumer,9/18/2013,1Y-3Y,0,0,N,1,0,-99,*,O,M,M,9,"Greater than $124,999",MARRIED,HOMEOWNER,6,Casual,Casual,1,0
1827757001848632594 ,Consumer,8/7/2006,3Y+,2,2,N,3,0,64,*,O,A,M,5,"$40,000 - $49,000",INFERRED MARRIED,HOMEOWNER,5,Single Transactor,Single Transactor,1,1
1280683312475758755 ,Consumer,6/5/2014,1Y-3Y,0,0,N,2,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,8,Lite Engaged 1,Lite Engaged 1,2,2
1221782223577535920 ,Guest-Upgradeable,10/31/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,7,4
2252191231439750216 ,Consumer,3/23/2011,3Y+,3,3,N,1,0,76,*,O,M,M,9,"Greater than $124,999",MARRIED,HOMEOWNER,5,Single Transactor,Single Transactor,3,1
2079029952373313351 ,Business,8/2/2003,3Y+,0,0,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,-98,NOT A CONSUMER,NOT A CONSUMER,2,2
2070931257983431767 ,Guest-Upgradeable,9/18/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1522971784734114713 ,Consumer,3/22/2008,3Y+,2,2,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,10,Super Engaged 1,Super Engaged 1,2,2
1944370513333187220 ,Consumer,3/27/2013,1Y-3Y,1,1,N,2,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,8,Lite Engaged 1,Lite Engaged 1,9,8
2207484402819921997 ,Consumer,7/24/2012,3Y+,0,0,N,1,0,70,*,O,M,F,6,"$50,000 - $74,999",MARRIED,HOMEOWNER,10,Super Engaged 1,Super Engaged 1,89,83
1991612582230575161 ,Consumer,6/10/2009,3Y+,0,0,N,2,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,6,Casual,Casual,2,2
1582765846587713730 ,Guest-Upgradeable,2/22/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1712935216863746567 ,Consumer,5/21/2009,3Y+,1,1,N,1,0,20,*,R,S,M,4,"$30,000 - $39,000",SINGLE,RENTER,5,Single Transactor,Single Transactor,2,1
1397780635973247644 ,Guest-Upgradeable,8/31/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
1771831012088538325 ,Guest-Upgradeable,6/30/2015,0-3M,0,0,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1873004805485191071 ,Consumer,6/10/2009,3Y+,0,0,N,1,0,62,*,O,M,M,9,"Greater than $124,999",MARRIED,HOMEOWNER,6,Casual,Casual,2,2
1445552914648808432 ,Guest-Upgradeable,5/26/2015,0-3M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
2138831645499294218 ,Guest-Upgradeable,12/18/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1302963103451398192 ,Consumer,3/1/2012,3Y+,1,1,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,1,1
1324724241666107803 ,Guest-Upgradeable,10/1/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
2244034358526218212 ,Consumer,5/16/2003,3Y+,0,0,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,3,3
1502556299896156100 ,Consumer,5/4/2010,3Y+,1,1,N,3,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,7,Habituated,Habituated,8,8
1390877553014320535 ,Consumer,10/3/2012,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,5,Single Transactor,Single Transactor,1,1
1720136762480675327 ,Guest-Upgradeable,1/31/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
1831428474871717898 ,Guest-Upgradeable,11/16/2012,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
1837264154623243748 ,Consumer,9/16/2014,3-12M,1,0,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,10,4
1704867074387800467 ,Consumer,11/22/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,5,Single Transactor,Single Transactor,1,1
1930583846970094181 ,Consumer,2/12/2015,3-12M,1,1,N,1,0,-99,*,R,B,#,6,"$50,000 - $74,999",INFERRED SINGLE,RENTER,7,Habituated,Habituated,6,4
1597499395959788853 ,Consumer,12/6/2011,3Y+,2,1,N,3,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,22,19
1719230526863432870 ,Guest-Upgradeable,3/1/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1392742702279264188 ,Consumer,3/11/2009,3Y+,1,1,N,0,0,-99,*,O,S,M,3,"$20,000 - $29,999",SINGLE,HOMEOWNER,6,Casual,Casual,3,3
2136494232772279223 ,Consumer,11/11/2009,3Y+,0,0,N,3,0,56,*,R,S,U,1,"Less than $15,000",SINGLE,RENTER,7,Habituated,Habituated,6,6
1519385989136471535 ,Consumer,12/25/2011,3Y+,1,1,N,4,0,-99,*,R,B,M,6,"$50,000 - $74,999",INFERRED SINGLE,RENTER,11,Super Engaged 2,Super Engaged 2,126,115
2121772530399494093 ,Consumer,8/27/2005,3Y+,0,0,N,3,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,39,37
2265532164875104203 ,Consumer,2/2/2015,3-12M,0,0,N,2,0,-99,*,R,M,M,5,"$40,000 - $49,000",MARRIED,RENTER,6,Casual,Casual,2,2
