cust_id,CAL_DT,TPV,cnt
1674170000000000000,12/19/2013,3.24,2
1441770000000000000,7/30/2014,18.41,1
1408720000000000000,8/6/2013,136.75,1
1687320000000000000,9/13/2013,14.00,1
1702820000000000000,3/9/2015,76.47,1
1480330000000000000,4/19/2014,7.84,1
2038040000000000000,7/16/2013,52.09,5
1200070000000000000,3/30/2015,4.99,1
1163900000000000000,8/5/2015,137.00,4
1410410000000000000,1/3/2015,13.99,1
1629330000000000000,2/9/2015,-7.17,-1
1290010000000000000,4/5/2015,6.39,1
2213690000000000000,2/8/2015,16.98,1
2149010000000000000,5/10/2014,4.00,2
1636010000000000000,8/3/2015,119.08,2
1890430000000000000,3/21/2014,666.00,1
1994360000000000000,6/4/2015,135.00,1
1406870000000000000,10/27/2014,18.00,1
1338330000000000000,7/31/2015,49.62,1
1869450000000000000,11/9/2014,163.00,1
1890430000000000000,3/6/2014,5.16,1
2185700000000000000,7/4/2014,0.00,0
2105300000000000000,9/8/2014,0.00,0
1480930000000000000,3/22/2014,50.00,1
1327270000000000000,1/1/2015,0.99,1
1364340000000000000,2/23/2015,17.99,1
1882330000000000000,5/13/2015,10.00,1
1853120000000000000,7/13/2015,14.95,1
1162990000000000000,12/1/2014,22.96,4
1874300000000000000,5/24/2015,28.03,1
2136680000000000000,7/25/2013,-92.00,-4
2046320000000000000,8/12/2013,45.00,1
2018720000000000000,5/30/2014,2.32,1
1432360000000000000,9/17/2014,125.00,1
1549940000000000000,2/11/2014,25.00,1
1936220000000000000,9/30/2014,34.99,1
1349760000000000000,7/9/2013,26.96,2
1619180000000000000,6/8/2014,10.00,1
1536060000000000000,5/19/2015,11.82,1
2098600000000000000,9/27/2013,13.20,1
1879960000000000000,7/31/2015,10.00,1
1442220000000000000,4/29/2014,7.99,1
1925570000000000000,7/25/2014,9.50,1
1384740000000000000,5/11/2014,39.00,1
1841020000000000000,9/16/2014,28.98,1
2164380000000000000,9/8/2013,0.00,0
1298590000000000000,7/27/2014,56.94,2
2010990000000000000,5/8/2015,30.71,1
1264290000000000000,8/10/2014,8.18,1
1330850000000000000,10/21/2014,125.94,3
1942280000000000000,3/20/2014,123.49,2
1238940000000000000,4/9/2014,0.00,0
1421630000000000000,1/6/2015,190.00,1
2106610000000000000,6/16/2014,115.00,1
2136170000000000000,9/2/2014,3.98,2
1704620000000000000,8/1/2015,19.43,1
1982930000000000000,4/30/2015,6.13,1
1761630000000000000,1/3/2015,3.99,1
1484200000000000000,8/16/2013,14.99,3
1387220000000000000,6/26/2015,57.02,1
2030710000000000000,2/4/2014,139.59,1
2226430000000000000,5/7/2015,32.30,1
1874360000000000000,6/29/2014,28.23,1
2038420000000000000,7/20/2013,0.00,0
2235210000000000000,11/25/2013,24.99,1
1376840000000000000,1/21/2014,35.94,1
2226790000000000000,11/14/2013,8.33,1
1780950000000000000,12/26/2013,14.00,1
2060350000000000000,6/11/2015,236.95,1
1712970000000000000,7/4/2013,49.98,2
1306490000000000000,4/27/2015,36.21,1
1925180000000000000,9/13/2014,-164.99,-1
1315610000000000000,4/18/2015,10.00,1
1907790000000000000,7/18/2013,20.00,1
1803240000000000000,2/1/2014,5.99,1
1609550000000000000,7/20/2013,13.98,1
1207540000000000000,11/21/2014,0.00,0
1182010000000000000,10/2/2013,99.95,1
2198040000000000000,6/26/2015,12.99,1
2239380000000000000,3/10/2014,11.16,1
1829470000000000000,8/30/2013,7.36,1
1446850000000000000,12/6/2013,57.01,1
2191170000000000000,5/31/2014,75.00,2
1251900000000000000,6/2/2014,29.85,1
1609560000000000000,1/7/2014,0.00,0
1181310000000000000,10/4/2013,80.00,4
1715580000000000000,2/5/2014,10.00,1
2259120000000000000,10/22/2013,174.48,3
1261710000000000000,3/13/2015,2.25,1
1421630000000000000,6/27/2014,94.24,2
2157440000000000000,11/22/2013,100.00,1
1162170000000000000,6/7/2014,35.00,1
2047200000000000000,5/8/2014,8.10,1
2305750000000000000,12/19/2013,178.14,2
2282840000000000000,8/1/2015,52.50,1
2237510000000000000,1/5/2014,9.99,1
1725970000000000000,11/23/2014,7.99,1
1327250000000000000,9/25/2014,99.90,3
1810980000000000000,7/2/2015,27.32,1
1267980000000000000,7/11/2014,175.00,1
1565560000000000000,6/21/2014,50.89,1
1755160000000000000,4/14/2014,15.50,1
1163900000000000000,5/18/2015,100.00,3
1239820000000000000,8/14/2013,22.63,1
2267920000000000000,1/6/2014,1333.70,1
2080550000000000000,12/2/2013,27.98,1
1481670000000000000,11/12/2013,27.95,1
1172870000000000000,12/9/2013,26.44,1
1814670000000000000,6/16/2014,39.50,2
1974600000000000000,12/29/2013,33.80,1
1572930000000000000,9/9/2013,401.94,15
1725970000000000000,7/15/2013,29.99,1
1188710000000000000,12/5/2013,110.00,1
1484200000000000000,9/29/2013,30.61,2
1156930000000000000,12/13/2014,28.99,1
1558650000000000000,9/14/2014,0.00,0
2241780000000000000,10/27/2013,185.00,2
1389560000000000000,3/4/2014,18.00,1
1694410000000000000,3/16/2015,16.00,1
2294170000000000000,1/6/2014,15.00,1
1780100000000000000,8/22/2013,133.88,1
1539510000000000000,11/20/2013,1.59,1
2001160000000000000,4/24/2015,65.00,1
1238940000000000000,8/7/2014,215.00,1
2136170000000000000,11/11/2014,4.99,1
2004000000000000000,3/26/2014,32.97,3
2137190000000000000,12/23/2013,0.00,0
1427020000000000000,11/21/2014,14.99,1
1176270000000000000,3/4/2015,237.06,1
1981280000000000000,1/25/2015,60.00,1
1613100000000000000,4/15/2014,29.99,1
2130380000000000000,12/1/2014,3.00,1
2136620000000000000,11/21/2014,34.00,1
2272820000000000000,4/6/2015,95.57,1
2157440000000000000,8/9/2015,16.16,1
2076510000000000000,5/28/2015,13.19,1
1636010000000000000,7/2/2015,28.00,1
2151450000000000000,7/19/2013,7.00,1
2218570000000000000,6/6/2015,0.35,1
2219660000000000000,7/7/2013,8.25,1
1609560000000000000,10/4/2013,0.00,0
1537650000000000000,3/2/2014,38.86,1
1915480000000000000,12/26/2013,29.43,1
1569150000000000000,2/13/2014,19.99,1
1410740000000000000,3/30/2015,-56.81,-1
2191170000000000000,9/22/2014,65.00,2
1233800000000000000,7/8/2013,23.53,1
1406490000000000000,6/12/2014,5.08,1
1899260000000000000,5/17/2015,25.00,1
2094310000000000000,7/24/2015,33.50,1
1947110000000000000,8/7/2013,100.00,1
1600030000000000000,4/24/2014,73.20,2
1403520000000000000,5/27/2014,250.00,1
1421840000000000000,8/30/2013,24.99,1
1226820000000000000,10/15/2014,24.26,1
2256500000000000000,6/9/2014,19.95,1
1484200000000000000,8/1/2013,5.72,1
1970130000000000000,2/20/2014,6.79,1
1945290000000000000,5/21/2015,23.59,1
1510290000000000000,8/28/2014,0.00,0
1194400000000000000,7/21/2015,77.88,1
1502370000000000000,6/16/2014,49.99,1
1988050000000000000,11/13/2014,21.00,1
1981310000000000000,11/3/2014,19.99,1
1331740000000000000,7/15/2015,0.00,0
2013130000000000000,2/2/2015,-28.26,-1
1912470000000000000,11/25/2013,0.00,0
1223460000000000000,11/27/2013,0.00,0
1314940000000000000,9/15/2014,139.99,1
1513210000000000000,3/14/2014,25.00,1
2240510000000000000,1/20/2015,275.00,1
2177890000000000000,7/21/2013,565.92,10
2135620000000000000,11/12/2013,131.82,2
1857280000000000000,10/22/2014,31.95,1
1846170000000000000,8/14/2014,6.47,1
2136590000000000000,3/20/2015,8.40,1
1689970000000000000,12/9/2013,13.17,1
1539510000000000000,4/19/2014,7.79,1
1580400000000000000,10/13/2014,500.00,1
1527840000000000000,12/19/2014,7.57,2
1951040000000000000,1/23/2015,0.00,0
2149010000000000000,7/5/2014,27.12,1
1690820000000000000,2/9/2014,139.95,1
1857280000000000000,1/13/2014,10.00,1
1162170000000000000,7/1/2014,75.00,1
2164650000000000000,3/23/2014,1.75,1
1531550000000000000,5/30/2015,61.70,1
1315610000000000000,5/18/2014,100.00,1
1549940000000000000,11/23/2014,75.00,1
1988050000000000000,2/2/2015,5.50,1
1252710000000000000,7/11/2013,82.23,1
1796370000000000000,5/9/2015,32.50,1
1829650000000000000,12/5/2014,10.31,8
1339580000000000000,4/27/2015,32.16,1
2012440000000000000,11/14/2014,16.94,1
1263300000000000000,7/18/2013,74.99,3
2239210000000000000,11/10/2014,3.26,1
2228330000000000000,8/22/2014,0.00,0
2136170000000000000,10/2/2013,9.93,7
2192430000000000000,4/23/2014,5.00,1
1262860000000000000,8/22/2013,47.00,1
1598270000000000000,8/11/2013,1545.00,1
1163900000000000000,1/8/2015,25.00,1
1285500000000000000,1/8/2015,73.39,1
1260590000000000000,7/4/2015,10.00,1
1910420000000000000,6/19/2014,97.82,1
2060150000000000000,12/18/2013,8.99,1
1387720000000000000,12/30/2013,151.05,1
1819740000000000000,12/16/2014,9.99,1
1349760000000000000,3/24/2014,22.99,1
1752400000000000000,7/4/2013,48.56,1
2136170000000000000,9/26/2014,1.98,1
2103570000000000000,7/16/2013,2.96,2
1289770000000000000,10/14/2014,5.49,1
1327250000000000000,12/27/2014,6.73,1
1489850000000000000,4/26/2014,50.00,1
1320910000000000000,10/3/2013,-15.95,0
2287590000000000000,1/15/2014,30.51,1
1565560000000000000,7/22/2014,70.84,1
1773810000000000000,1/18/2014,41.93,2
1899260000000000000,10/17/2014,25.00,1
1869960000000000000,12/23/2013,-10.79,0
2132220000000000000,7/24/2013,0.00,0
1527000000000000000,7/12/2013,140.00,1
1349890000000000000,5/2/2015,38.25,1
2157860000000000000,10/15/2013,5.49,1
1286870000000000000,8/6/2015,108.90,1
1668750000000000000,9/14/2013,37.50,1
1911570000000000000,5/2/2014,0.00,0
2250730000000000000,3/9/2015,4.39,1
2172130000000000000,7/4/2013,10.00,1
1461800000000000000,10/23/2013,14.25,1
1387230000000000000,6/25/2015,99.00,1
2191170000000000000,4/28/2015,350.00,2
1226260000000000000,12/6/2014,33.97,1
1248190000000000000,12/19/2013,12.98,2
1564140000000000000,4/26/2014,30.00,2
2283950000000000000,12/5/2013,61.54,1
2186150000000000000,6/5/2015,24.99,1
1970130000000000000,6/25/2015,19.99,1
1592310000000000000,2/3/2015,62.22,2
1839950000000000000,3/24/2015,7.99,1
1379200000000000000,9/14/2013,10.00,1
2130720000000000000,10/1/2013,9.99,1
2182360000000000000,10/7/2014,7.99,1
1250760000000000000,12/26/2014,15.00,1
1400520000000000000,7/4/2015,138.13,1
1154340000000000000,4/23/2015,40.00,1
1600030000000000000,3/8/2014,-40.10,-1
2106430000000000000,7/13/2013,85.00,1
1890430000000000000,7/14/2013,48.50,1
1327940000000000000,1/27/2015,43.89,1
1580400000000000000,8/4/2014,38.99,2
2185700000000000000,8/8/2014,0.00,0
2226430000000000000,4/26/2015,43.89,2
2191170000000000000,1/11/2015,400.00,2
1416110000000000000,11/19/2013,-186.83,0
1258570000000000000,8/25/2013,0.00,0
2001160000000000000,5/8/2015,109.37,1
1469140000000000000,12/8/2013,11.59,1
1249970000000000000,2/9/2015,39.94,1
1744670000000000000,5/9/2014,5.01,2
1469140000000000000,5/30/2015,27.68,1
1448240000000000000,6/4/2015,18.04,1
1626590000000000000,5/29/2015,25.98,1
1382970000000000000,12/3/2013,223.48,5
1277430000000000000,10/23/2013,0.00,0
1725970000000000000,4/23/2014,7.99,1
2040160000000000000,1/17/2015,41.97,1
2239380000000000000,1/8/2014,6.15,1
1895300000000000000,4/20/2015,21.40,1
1890430000000000000,10/8/2014,-101.58,0
1637690000000000000,8/4/2014,4.92,1
1827140000000000000,11/21/2014,-35.96,-1
1572080000000000000,6/30/2015,34.40,1
2191170000000000000,1/19/2015,200.00,1
2136170000000000000,3/29/2015,4.99,1
1249970000000000000,1/22/2015,55.15,1
1342570000000000000,6/17/2014,0.99,1
2104680000000000000,8/10/2014,12.50,1
2136830000000000000,4/10/2015,9.26,1
1715580000000000000,2/2/2014,85.00,2
1716230000000000000,4/1/2014,5.90,1
1169880000000000000,8/28/2014,89.00,1
1238940000000000000,10/3/2013,137.00,1
1314940000000000000,9/10/2014,176.62,1
2294120000000000000,11/13/2014,8.00,1
1569150000000000000,7/13/2014,7.99,1
2204440000000000000,10/28/2013,28.99,1
2209090000000000000,6/21/2014,112.95,1
1609560000000000000,12/5/2013,0.00,0
1629330000000000000,5/5/2015,13.99,1
1698620000000000000,9/5/2014,29.95,1
2191170000000000000,10/27/2014,125.00,2
1801830000000000000,10/4/2013,0.00,0
1838270000000000000,4/28/2014,132.35,1
1838270000000000000,10/13/2013,11.80,1
1315610000000000000,10/21/2013,50.00,1
1484200000000000000,12/8/2013,5.99,1
1613100000000000000,7/31/2015,27.74,1
2282840000000000000,12/11/2014,58.36,1
1459070000000000000,6/25/2014,-15.00,-1
2220830000000000000,2/1/2015,17.50,1
1829650000000000000,12/29/2014,1.10,1
1289810000000000000,6/17/2015,10.00,1
2186240000000000000,4/21/2014,33.94,1
1386000000000000000,7/22/2015,23.98,1
1842990000000000000,5/5/2015,100.00,1
2114270000000000000,7/16/2014,20.99,1
1754940000000000000,9/18/2014,50.00,1
1981310000000000000,7/2/2013,3.70,1
2204620000000000000,7/5/2014,27.00,1
1879960000000000000,6/3/2015,10.00,1
1874360000000000000,12/16/2014,95.87,1
1152940000000000000,3/19/2015,25.04,1
1573500000000000000,11/19/2014,12.53,1
1385700000000000000,2/13/2015,25.00,1
1309240000000000000,9/13/2013,37.98,2
1244400000000000000,10/9/2013,147.93,1
1929240000000000000,12/25/2014,47.60,1
2060150000000000000,10/17/2013,10.85,1
1573500000000000000,4/6/2015,10.98,1
1642260000000000000,5/30/2014,7.99,1
2114270000000000000,5/24/2015,13.98,1
2295400000000000000,2/17/2014,79.75,3
2247230000000000000,7/8/2013,8.54,1
1609680000000000000,7/15/2015,55.34,1
1827140000000000000,11/22/2014,139.99,1
1527130000000000000,1/9/2014,14.90,1
1270060000000000000,8/12/2013,9.99,1
1852880000000000000,2/25/2015,12.19,2
1730940000000000000,5/29/2014,20.00,1
1567620000000000000,7/30/2013,31.59,1
1609550000000000000,1/23/2014,180.76,1
1790500000000000000,8/3/2013,0.00,0
1857280000000000000,11/27/2014,25.86,1
1890430000000000000,10/6/2014,19.93,1
2106430000000000000,11/9/2013,75.00,1
1186400000000000000,3/16/2014,134.00,1
1254250000000000000,7/23/2013,12.99,1
1665570000000000000,7/23/2013,59.95,1
1219020000000000000,8/26/2013,83.38,1
2223040000000000000,2/2/2015,56.47,1
1971010000000000000,7/3/2015,35.00,1
1416110000000000000,6/24/2014,12.96,1
1314940000000000000,9/18/2014,125.00,1
2272140000000000000,2/14/2015,-19.33,-1
1517870000000000000,9/29/2014,25.00,1
1453620000000000000,2/16/2014,12.23,2
1233800000000000000,9/19/2013,48.89,3
1297730000000000000,8/2/2013,73.68,1
2143440000000000000,12/4/2014,22.99,1
1527130000000000000,7/23/2015,73.00,1
1329710000000000000,12/10/2013,12.50,1
1741680000000000000,11/11/2013,176.10,1
1531550000000000000,5/24/2015,40.45,3
2204620000000000000,4/13/2014,4.00,1
1622690000000000000,5/28/2015,133.20,1
1844610000000000000,4/15/2015,57.99,1
1314940000000000000,5/20/2015,168.44,1
1194140000000000000,3/16/2014,60.00,1
1495820000000000000,11/25/2013,7.99,1
1796370000000000000,9/15/2013,38.80,1
1193790000000000000,7/22/2014,2.99,1
1978970000000000000,10/15/2014,379.85,1
1517870000000000000,2/21/2014,56.20,1
1929380000000000000,10/7/2014,0.00,0
1302430000000000000,1/11/2015,58.35,1
1718360000000000000,7/25/2013,47.53,1
1389560000000000000,7/22/2014,0.83,1
1363650000000000000,7/1/2015,24.89,1
1421840000000000000,2/9/2014,3.50,1
1511840000000000000,5/11/2014,7.95,1
1959910000000000000,8/10/2013,0.00,0
1219020000000000000,6/16/2014,8.95,1
1561070000000000000,1/11/2015,30.00,1
1267950000000000000,12/6/2014,29.65,1
1565560000000000000,3/12/2015,125.72,1
2222130000000000000,5/27/2015,105.69,1
1357470000000000000,8/5/2013,9.99,1
1154190000000000000,1/15/2014,29.59,1
1370340000000000000,4/5/2015,99.00,1
1194140000000000000,1/11/2015,15.99,1
2167010000000000000,3/27/2015,8.99,1
1753010000000000000,7/16/2015,15.46,2
2185010000000000000,1/30/2014,15.96,4
1691000000000000000,7/22/2013,11.50,1
2071970000000000000,9/5/2014,0.00,0
1441350000000000000,9/27/2013,4.88,1
1275050000000000000,1/21/2014,9.93,1
2280130000000000000,3/12/2015,228.71,4
1156930000000000000,10/20/2014,20.21,4
1511840000000000000,6/12/2014,7.95,1
1421630000000000000,10/11/2014,9.99,1
2112800000000000000,8/19/2013,154.41,2
1873350000000000000,11/8/2014,35.96,1
2164650000000000000,11/18/2013,1.75,1
1852010000000000000,1/6/2014,29.78,4
1387220000000000000,7/23/2014,86.25,1
2218980000000000000,9/22/2014,18.50,1
1424610000000000000,7/8/2014,1760.95,1
1696610000000000000,4/3/2015,54.88,1
1979120000000000000,7/3/2014,35.00,1
1515950000000000000,7/24/2015,30.00,1
1400490000000000000,7/26/2013,9.00,1
1879960000000000000,10/21/2013,150.00,1
1844610000000000000,9/5/2013,22.56,2
1573500000000000000,9/27/2014,12.68,1
2166290000000000000,4/15/2014,7.99,1
1781910000000000000,8/7/2013,30.54,2
2136170000000000000,11/8/2014,4.99,1
1754940000000000000,9/22/2013,28.74,1
1696610000000000000,11/4/2014,6.85,1
1421630000000000000,5/11/2014,19.69,1
1702820000000000000,6/1/2014,195.00,1
1850830000000000000,11/26/2013,93.81,1
1341090000000000000,7/9/2015,7.99,1
1918510000000000000,6/7/2014,437.99,1
1573500000000000000,2/14/2015,11.40,1
1484200000000000000,8/4/2013,16.89,1
1839950000000000000,8/24/2014,7.99,1
1527000000000000000,9/7/2013,115.00,1
1652650000000000000,8/2/2013,10.00,1
1306490000000000000,3/21/2014,24.92,1
2237510000000000000,7/20/2013,105.54,6
1176270000000000000,9/2/2013,175.85,1
2222070000000000000,7/4/2015,0.19,1
1925180000000000000,2/23/2015,135.34,2
1982930000000000000,2/18/2015,5.61,1
1604750000000000000,10/21/2014,29.00,1
1387220000000000000,7/2/2014,23.98,1
2010990000000000000,8/12/2014,4.36,1
2094310000000000000,2/8/2014,12.50,1
1676160000000000000,6/24/2015,4.99,1
1981280000000000000,4/10/2015,64.00,1
2181060000000000000,4/18/2015,37.00,1
2240440000000000000,9/29/2014,53.27,1
1741610000000000000,12/19/2014,7.99,1
2297270000000000000,10/5/2014,28.77,1
1985780000000000000,7/25/2014,65.60,1
1789810000000000000,7/4/2013,157.44,5
1200980000000000000,7/6/2014,35.94,1
1971010000000000000,8/1/2015,13.00,1
2100040000000000000,6/12/2014,53.20,7
1264290000000000000,7/4/2013,37.58,2
1974700000000000000,7/1/2013,300.00,1
1172870000000000000,10/2/2014,0.00,0
1878640000000000000,1/15/2014,153.51,1
1789810000000000000,9/8/2014,70.89,1
2014700000000000000,12/26/2014,0.00,0
1349760000000000000,12/17/2013,31.36,2
1803370000000000000,7/28/2014,40.00,1
1180330000000000000,4/4/2014,6.45,1
1347720000000000000,11/16/2013,28.88,1
2279090000000000000,2/28/2014,-9.85,-1
1676160000000000000,12/27/2014,9.99,1
1571460000000000000,10/9/2014,18.61,1
1992690000000000000,1/13/2014,11.88,2
1796370000000000000,1/11/2015,67.75,1
1852010000000000000,12/11/2013,7.99,1
1601350000000000000,10/26/2014,163.50,1
2132060000000000000,6/6/2015,8.99,1
1790180000000000000,4/24/2015,84.22,1
2279090000000000000,12/25/2013,24.99,1
1782670000000000000,5/16/2014,7.99,1
1229570000000000000,12/9/2014,18.00,1
1735030000000000000,6/8/2015,35.00,1
2013130000000000000,5/18/2015,10.00,1
1561740000000000000,10/2/2014,0.00,0
1656440000000000000,10/19/2014,76.20,8
1432360000000000000,9/29/2014,100.00,1
1721600000000000000,3/2/2015,10.00,1
2204620000000000000,2/24/2014,4.00,1
2071650000000000000,7/31/2015,168.19,1
2175510000000000000,9/24/2014,-0.20,0
1746350000000000000,10/7/2013,0.00,0
1482570000000000000,7/19/2013,26.90,1
1890430000000000000,1/29/2014,119.60,1
1433450000000000000,10/26/2013,20.98,1
1600030000000000000,10/17/2014,107.72,2
1283620000000000000,4/26/2014,19.99,1
1505760000000000000,9/11/2014,89.00,1
2223040000000000000,9/3/2014,13.08,1
1352350000000000000,3/7/2015,8.99,1
1636010000000000000,12/2/2014,32.95,1
1189500000000000000,6/7/2014,40.24,4
1710090000000000000,5/5/2014,12.50,1
2048660000000000000,12/12/2014,0.00,0
1576680000000000000,1/22/2015,26.49,2
1981280000000000000,1/19/2015,69.95,1
1754940000000000000,8/25/2014,420.00,2
1664150000000000000,2/2/2014,41.81,2
1389560000000000000,9/27/2013,11.85,1
1835380000000000000,6/2/2014,21.24,2
1845230000000000000,7/12/2013,64.99,1
1250930000000000000,10/21/2013,74.30,1
1966400000000000000,7/9/2015,7.99,1
1399040000000000000,2/10/2014,77.94,2
1684940000000000000,4/4/2015,0.00,0
1275050000000000000,9/23/2014,7.45,1
1250760000000000000,7/25/2015,111.90,1
1264290000000000000,7/24/2015,40.42,1
2223040000000000000,3/24/2015,96.36,2
2204620000000000000,5/28/2014,100.00,1
1481670000000000000,12/1/2014,34.83,4
1286870000000000000,7/1/2013,37.99,1
1781910000000000000,3/18/2014,9.99,1
1447900000000000000,8/6/2014,50.50,1
1970180000000000000,7/9/2014,27.29,2
1270060000000000000,7/23/2013,40.98,1
1495980000000000000,11/25/2013,59.38,1
1313180000000000000,11/7/2013,79.30,1
1470100000000000000,3/29/2015,100.00,1
2098600000000000000,9/23/2014,107.99,1
2285880000000000000,10/15/2014,7.99,1
1537400000000000000,9/28/2014,9.99,1
1264290000000000000,12/20/2014,125.97,3
1801400000000000000,7/25/2013,8.00,1
1924270000000000000,4/2/2014,19.88,1
1835380000000000000,4/30/2015,29.21,2
2228330000000000000,7/24/2013,36.23,1
1310040000000000000,1/11/2014,14.99,1
1497300000000000000,10/1/2014,19.98,1
1439840000000000000,11/4/2014,7.99,1
2147010000000000000,10/19/2013,26.34,2
1803240000000000000,11/26/2013,26.46,2
2038040000000000000,8/29/2013,104.33,2
2018990000000000000,7/10/2013,90.00,1
1232990000000000000,1/27/2015,5.70,1
1314940000000000000,2/13/2014,96.50,1
2218190000000000000,6/4/2014,21.70,1
1571460000000000000,5/18/2014,13.00,1
2012440000000000000,1/8/2015,36.85,1
1387230000000000000,5/26/2015,21.99,1
1744670000000000000,11/23/2013,6.64,1
2012980000000000000,7/19/2015,73.97,1
1520080000000000000,7/25/2013,17.12,2
1389560000000000000,7/3/2015,19.53,2
1239410000000000000,1/27/2014,5.00,1
2153610000000000000,12/12/2013,118.79,1
1299510000000000000,11/26/2013,79.14,2
1825900000000000000,6/24/2015,2.14,1
1446370000000000000,4/7/2014,15.95,1
1540240000000000000,2/9/2014,19.50,1
2223040000000000000,7/1/2013,411.95,1
1704830000000000000,6/14/2015,116.60,1
1163900000000000000,7/31/2014,12.00,1
1421630000000000000,7/21/2013,29.99,1
1421630000000000000,3/26/2015,3.95,1
1389560000000000000,12/3/2013,5.97,1
1771300000000000000,8/5/2013,16.00,1
1349890000000000000,12/10/2013,39.55,1
1784230000000000000,12/9/2014,43.70,1
1179440000000000000,4/4/2015,2.99,1
1609560000000000000,1/24/2014,74.95,1
1286870000000000000,3/16/2014,19.70,2
1224020000000000000,8/7/2015,33.51,1
1410520000000000000,7/15/2014,100.00,1
1162170000000000000,8/2/2014,9.33,1
1689970000000000000,3/12/2015,13.08,1
1453900000000000000,7/9/2013,116.33,1
1890430000000000000,11/28/2014,19.02,3
1766880000000000000,8/1/2013,19.99,1
1391350000000000000,3/31/2015,230.31,1
1715580000000000000,10/9/2014,63.38,2
1982530000000000000,9/7/2013,550.46,1
1791350000000000000,8/3/2013,0.00,0
1504350000000000000,1/23/2014,20.00,1
1725970000000000000,11/4/2013,14.59,1
1953860000000000000,7/19/2013,10.00,1
1830760000000000000,10/3/2013,90.00,1
1715580000000000000,4/19/2015,72.00,2
1638600000000000000,12/29/2013,10.99,1
1329780000000000000,9/8/2013,8.98,1
1528530000000000000,12/17/2014,32.97,1
2191170000000000000,11/14/2014,125.00,2
1239410000000000000,11/18/2013,211.33,2
1188710000000000000,12/22/2014,25.81,1
1790830000000000000,5/4/2015,1.85,1
1803080000000000000,7/13/2013,26.78,1
1316900000000000000,7/19/2013,15.92,2
1157250000000000000,6/14/2014,192.50,2
1715580000000000000,10/10/2013,27.99,1
1505760000000000000,7/10/2013,20.84,2
1169880000000000000,4/21/2014,898.00,1
1857280000000000000,10/20/2013,8.39,1
2192890000000000000,1/10/2014,6.86,1
1271290000000000000,12/15/2014,29.95,1
1188900000000000000,11/6/2014,1.00,1
2250730000000000000,9/3/2013,10.99,1
1684940000000000000,7/27/2014,63.46,2
1806200000000000000,3/14/2014,22.26,1
1428280000000000000,7/24/2014,62.99,1
1744670000000000000,7/25/2013,11.00,1
1179440000000000000,7/9/2015,17.63,2
1715580000000000000,1/22/2015,269.34,3
1773580000000000000,7/16/2013,18.27,1
1819740000000000000,5/19/2014,80.00,1
1226260000000000000,4/18/2015,-5.95,-1
2209260000000000000,10/3/2014,38.95,1
1780100000000000000,8/8/2013,157.09,1
1315610000000000000,2/6/2014,537.99,2
2104680000000000000,8/19/2014,208.98,1
1506240000000000000,9/6/2014,5.19,1
2060350000000000000,7/27/2015,100.00,1
1648870000000000000,1/21/2014,64.80,1
1728970000000000000,10/22/2014,23.48,2
1682730000000000000,7/17/2013,47.00,1
1547280000000000000,1/29/2014,9.95,1
1290010000000000000,8/5/2014,9.97,1
1987210000000000000,4/24/2014,1.99,1
1172870000000000000,4/15/2014,15.69,1
2191170000000000000,8/30/2014,70.00,2
1861750000000000000,7/29/2013,50.09,1
1829650000000000000,1/2/2014,0.99,1
1600030000000000000,8/25/2014,10.50,1
1689860000000000000,10/6/2014,0.00,0
1827140000000000000,11/10/2014,49.21,2
1908540000000000000,4/14/2015,2000.00,1
1621130000000000000,7/16/2013,15.00,1
1782670000000000000,7/16/2015,7.99,1
1234970000000000000,1/18/2015,21.98,1
2224070000000000000,3/21/2014,0.00,0
1301440000000000000,10/12/2014,0.00,0
1421480000000000000,2/25/2015,3.98,2
2192430000000000000,7/15/2015,20.00,1
1865860000000000000,11/29/2013,3.27,1
1367570000000000000,8/31/2014,9.95,1
1421630000000000000,7/21/2015,20.00,1
2149010000000000000,8/18/2013,16.98,1
1416520000000000000,10/13/2013,124.99,1
1648350000000000000,7/29/2013,28.08,2
1796370000000000000,8/30/2014,44.59,2
1238940000000000000,11/7/2013,-196.18,0
2191170000000000000,11/25/2014,140.00,2
1925180000000000000,12/16/2013,81.89,1
1844610000000000000,9/24/2014,2.92,1
1571460000000000000,1/1/2015,26.74,1
1698260000000000000,8/11/2013,14.33,1
2181290000000000000,7/29/2013,39.23,2
1664780000000000000,7/10/2014,7.99,1
2218260000000000000,12/27/2014,25.00,1
1773580000000000000,11/18/2014,-3.70,-1
1648470000000000000,4/11/2015,18.00,1
1197780000000000000,7/9/2013,0.00,0
1421480000000000000,1/15/2015,10.00,2
1684940000000000000,10/6/2014,1222.65,4
1250760000000000000,7/18/2014,17.00,1
2105300000000000000,10/29/2013,6.00,1
1441350000000000000,2/16/2015,24.00,1
1865670000000000000,8/22/2013,90.00,1
1172870000000000000,11/19/2013,32.49,1
1936220000000000000,11/17/2014,29.50,2
1310170000000000000,7/25/2013,48.92,1
1267950000000000000,10/24/2013,9.80,1
2239380000000000000,7/12/2013,16.29,1
1803370000000000000,2/19/2015,51.93,1
2227190000000000000,1/29/2015,74.49,2
2149550000000000000,7/29/2015,7.62,1
1492130000000000000,7/10/2014,20.00,1
1425790000000000000,7/19/2014,188.00,1
1176270000000000000,11/14/2013,218.71,2
1879690000000000000,2/21/2015,44.00,1
1955780000000000000,4/7/2015,9.99,1
