cust,date,tpv,cnt
2261825142030134380,13-12-2014,9.6,1
2291259619824606233,20-09-2013,-48.5,-1
1796242267953145938,03-10-2013,9.4,2
1640847452888906817,25-03-2014,0.0,0
1814393415231932656,12-12-2014,110.0,1
1445950865596539648,01-10-2013,515.0,1
2229248072282616472,29-07-2013,19.5,1
1545529020911848725,04-06-2015,22.8,2
2041871799251205435,13-08-2014,9.9,1
1237766246040942520,29-11-2013,1.0,1
2064522787577828421,03-08-2015,12.7,1
1464739101995217740,20-08-2015,654.0,2
1704523665540122786,14-07-2014,5.9,1
1754247995051557656,06-01-2014,-4.7,0
2240904243675894270,21-02-2014,159.5,2
1283500561727188696,01-10-2015,40.0,1
2127406820998794510,13-10-2014,80.0,1
1585633481604545793,22-07-2014,11.0,1
1548470290533160407,19-11-2013,21.7,4
1326872411818833543,08-10-2013,105.0,1
1955875179437848785,08-01-2015,11.0,2
1652962160040421641,30-01-2015,0.0,0
1390244608993479683,09-05-2015,5.0,1
1471443969230959078,19-07-2013,9.8,1
1918258729961113365,29-07-2013,22.0,1
1991782673627123856,29-03-2014,0.0,0
1798765476708068360,29-08-2015,2.1,1
1697970541214112134,23-08-2013,30.0,1
1479262618862653844,07-01-2014,54.4,1
1680142608682722804,06-05-2014,-41.3,-1
1442295863991390203,15-08-2014,1.0,1
1705769147172284354,27-10-2013,57.0,1
2124429969667706408,26-04-2014,15.0,1
1866060926660838814,27-03-2015,30.0,3
1237766246040942520,20-11-2014,8.0,1
2125442236612866303,05-11-2014,3.9,2
2169973196389727574,23-01-2015,5.9,2
1461282284719209476,02-08-2013,8.0,1
1463874704377473166,05-01-2014,10.0,1
2154113625401554721,18-10-2014,8.5,1
2101036905786389833,23-07-2014,44.2,1
1871664069515339864,02-10-2015,0.0,0
1185007450443925140,15-09-2014,52.5,1
1756138385971377030,08-10-2014,45.7,1
2098904124330207145,01-12-2014,35.0,1
2081369063285730335,09-12-2013,59.6,1
1556496162211327246,15-07-2015,35.0,1
1988700625499906233,27-08-2013,7.5,1
1305261797563318901,16-07-2014,74.3,1
1408856570013764074,24-04-2015,87.0,1
1801019089527014970,07-07-2013,5.3,1
2206760081875474012,01-02-2014,0.0,0
1335807014380768354,22-08-2013,32.1,1
1488386118926771660,15-09-2014,25.7,1
1563552467193845952,19-07-2013,37.4,2
2003917230679760016,30-08-2013,9.9,1
2213727190267127731,09-07-2013,104.9,1
1829443509702068996,04-08-2013,25.0,1
1805101954591750280,28-07-2014,360.0,1
1887259135860839521,23-07-2013,22.0,1
2282212342156300223,08-04-2015,39.6,2
1298052787655602617,14-11-2014,12.4,2
1730759388727549149,22-02-2015,15.4,1
2052813437952026711,19-06-2014,1.0,1
1307949865633897093,14-07-2015,122.9,2
2277934085701714738,14-06-2015,44.7,2
1564036194320202841,02-10-2015,4.0,1
1728588040026104386,17-12-2013,90.0,1
2242862962861908643,13-09-2013,23.6,1
1313953351091143798,06-07-2014,5.0,1
1408508491611698929,31-03-2015,81.0,2
2063149080243673516,20-10-2014,8.0,1
1588842566517978221,02-09-2013,40.0,1
1441724521785220517,12-01-2014,14.0,10
2209607256722661435,19-07-2015,0.0,0
2248397648151137986,22-07-2013,501.0,4
1713934541980839214,13-01-2015,100.0,1
1835410513709617448,14-07-2015,0.0,0
1410797936370187733,06-04-2014,925.0,1
1405418940773930575,29-09-2013,14.3,1
2105298321254076318,23-08-2015,5.7,1
1429391907455457120,17-07-2013,111.0,1
2285225653495480951,22-07-2013,25.0,1
2201175242835297333,12-08-2013,32.0,2
1207895677477403879,05-06-2015,55.9,1
2018153080515388584,03-02-2015,14.5,1
2208703604523545268,03-11-2014,38.0,1
1845954966349258579,06-07-2013,6.0,1
1516870106626392988,26-12-2013,33.8,1
1706464297189887733,07-01-2014,4.4,1
1208623293807089049,04-05-2014,-73.0,0
1991782673627123856,15-03-2015,5.9,1
1718821960980042962,31-08-2013,15.9,2
1283500561727188696,31-01-2014,2.5,1
1663167044796646870,21-11-2013,70.0,1
2214397750900923421,14-09-2014,14.0,1
2282212342156300223,27-11-2014,51.8,1
2237927907350120100,26-09-2013,3.0,1
1938206690891832441,17-09-2015,10.0,1
1382241133807009613,08-12-2013,-34.6,1
1225915775030138514,01-09-2015,21.9,2
1207895677477403879,05-09-2013,8.0,1
1509243246262898067,22-02-2014,311.2,2
1781829984447047551,03-08-2015,337.9,1
1413205695964718842,29-07-2014,0.0,0
1815552509956082583,03-07-2015,23.4,1
1911704486806911160,04-08-2013,0.0,0
1742377676435977879,15-09-2015,30.8,3
2207571998395260484,15-03-2015,29.8,1
2070252007858636177,26-07-2013,250.0,1
1385053541078683778,24-07-2014,2.0,2
1180730870854564788,09-07-2013,25.0,1
1967593872651117109,15-07-2013,1.5,1
1929566491103963411,28-12-2014,3.7,1
2167466727603985933,02-09-2015,465.0,1
1660009539861124335,03-04-2014,375.0,4
1271841778199155786,13-02-2015,-98.0,0
1505877206017952319,04-08-2014,185.0,1
2129207743303950822,20-09-2013,1.0,1
1891969446715975556,26-04-2015,33.0,1
2123244418753889338,19-06-2015,10.0,1
1328525030549708625,01-01-2014,26.4,2
1870038524637938325,14-06-2015,13.0,1
1375478769887985105,10-08-2015,10.7,1
1991042934041689485,29-07-2013,12.9,1
1738510290283328273,12-11-2014,132.9,2
2216425225964165136,16-07-2013,20.0,1
1464597875302950741,28-09-2014,87.6,1
2174965558179598304,16-06-2014,275.4,1
2137811882821897365,16-06-2014,15.0,1
1395550474973806711,22-02-2014,0.0,0
1984283840036738702,19-12-2014,50.0,1
1460882444872340678,25-07-2013,159.3,3
1855872658597477187,23-08-2013,4.6,1
1866060926660838814,08-08-2013,3.8,1
1244031017527670381,06-07-2013,21.8,1
2097360838259189107,30-04-2015,831.2,4
1818906694432456454,27-09-2014,18.0,1
1164537416019139726,30-07-2013,25.0,1
1454192678820370028,03-12-2013,14.0,1
1488667206725901228,18-01-2015,9.0,1
1204204767723799360,29-07-2013,0.1,2
2131769206848106776,20-05-2014,11.0,1
1878258960709180040,12-06-2015,218.3,1
2297021631785319258,26-07-2013,35.0,1
1438443527517051587,24-04-2014,86.1,6
1411206630425008657,31-07-2013,8.0,1
1620611437691508461,28-10-2014,18.3,3
1418200753860356437,04-03-2014,15.0,1
1331966660783085683,18-04-2015,65.5,1
1375817001538209982,19-08-2014,10.5,1
1563552467193845952,02-09-2015,9.6,1
1955875179437848785,21-09-2014,22.8,1
1539125327771982097,21-05-2015,1607.0,2
1370094890301824638,10-04-2014,89.2,1
1730521281471550424,14-10-2013,15.0,1
1676522901090844026,08-01-2014,86.4,1
1239666830106747149,22-07-2015,97.7,1
1344857273858145800,03-09-2013,0.0,0
1656350335474068898,21-01-2014,37.1,2
1375478769887985105,04-09-2014,21.4,2
2009759659041305633,22-07-2015,0.0,0
1974846085508151380,10-11-2013,28.3,1
1767556109835835990,22-03-2014,10.0,2
2129207743303950822,07-12-2014,20.5,5
1962985984438865911,07-07-2013,30.0,1
1429229871142946943,27-06-2015,120.0,1
1394672452376078933,28-01-2015,61.0,1
1936017986296740869,30-06-2015,69.1,4
1705916834110458373,04-11-2014,7.3,1
1816429590803740994,17-12-2014,5.0,1
1613725572697462885,29-07-2013,30.0,1
2301882840943571690,31-03-2015,-43.8,-1
1670348535425440779,27-07-2014,35.0,1
1329955445290972449,08-05-2015,34.0,2
2234675889165539645,16-11-2013,12.6,1
1550570635437971252,09-07-2014,1750.0,1
2032473815788655603,27-12-2014,29.9,2
2180508469453593098,12-12-2013,28.6,2
2143353583689224945,17-06-2015,160.0,1
1726633942456143146,12-12-2014,136.0,1
1207502566737617956,20-11-2014,211.5,2
1217818537227837471,20-07-2013,12.5,1
1375928638060987673,22-02-2014,7.0,1
1697468442327552964,07-04-2015,0.0,0
1682656369663051370,14-03-2014,75.0,1
1681436177000244598,20-02-2015,10.0,1
1225368446560904208,29-03-2015,89.0,2
2234311529447596524,05-11-2014,22.8,3
1960332310437717767,27-03-2014,25.0,1
1165688758979181245,05-07-2013,10.0,2
1704111845521440147,05-08-2014,10.0,1
1170700858882369221,14-09-2015,115.0,1
1797354754238207618,07-01-2015,9.5,1
1184870137815486520,21-08-2015,5.0,1
2058107049489679578,28-12-2013,31.0,1
2244444307653413439,04-08-2015,10.9,1
2050352035554262538,17-10-2013,96.2,1
1556496162211327246,12-03-2015,5.5,1
1592917272262264966,01-04-2014,10.0,1
1169056211771583312,09-04-2014,185.4,57
1492083305416904688,01-03-2015,85.7,1
1191209058870327682,15-09-2014,50.5,1
1728653659577881198,10-03-2015,45.4,1
1945606605183540568,23-12-2014,13.0,2
1328129087565326268,02-07-2013,18.6,1
1325331485102598724,16-04-2015,35.0,1
2125361737417229038,29-01-2015,30.8,2
1718075887439791789,07-07-2014,49.7,1
2125361737417229038,29-08-2014,0.0,0
2242549988940976643,14-07-2013,50.0,1
1182383852265367087,04-05-2014,48.7,1
1334958905432504600,17-07-2013,40.0,1
1602177198133481572,24-03-2014,470.8,1
1406261578956119097,16-03-2015,445.3,1
1517249932609732502,21-07-2013,3.0,1
1979219604365670013,26-12-2014,70.0,2
1810167122468293112,15-08-2013,-177.4,-1
2062161849389330657,12-02-2015,73.8,2
1196736324553741648,10-03-2015,0.0,0
1718053119484496304,26-03-2014,175.0,1
1520532148259232526,02-03-2014,60.0,1
1850090899387348486,20-09-2013,0.2,1
1796646011248393486,22-03-2014,2.8,1
1554706521971789130,11-03-2014,7.0,1
1813338425989368140,18-07-2013,28.0,1
1376242581245636739,23-04-2015,30.0,1
1847905849800152538,12-09-2014,112.0,1
1302241170340883116,22-07-2015,10.8,2
1865846380820503903,09-12-2013,15.5,1
2097127770734963690,09-08-2013,15.0,1
1198245763463062841,13-08-2013,5.9,1
2117836713434296756,02-06-2015,42.5,1
1688812429929425609,11-07-2014,21.0,1
1992996418701957736,17-01-2015,20.7,1
1306253727778048838,20-02-2015,10.0,1
2139207925189197321,29-12-2013,21.5,1
2160538805136185479,20-12-2013,6.0,1
2068717120560959543,19-09-2014,0.0,0
1442748515150592012,01-12-2014,-54.9,1
1472831446206950381,26-07-2013,31.0,2
1457212932177508865,20-02-2015,23.8,1
1415172040320607276,17-06-2014,112.6,1
1430083708335301368,23-02-2015,3.2,1
1833381870249855795,30-10-2014,34.8,7
2094804478969414024,31-12-2014,65.0,1
1890529687161754216,16-07-2015,25.9,2
1503487056421096936,27-07-2015,8.0,1
1761811664024085706,12-07-2014,7.0,1
1191252753904002517,08-08-2015,583.4,1
2182607448364502971,19-04-2015,36.7,2
1925586837500507592,10-06-2015,207.8,2
1265863080850022592,22-04-2014,6.5,1
1728588040026104386,29-12-2014,35.0,2
1430083708335301368,04-03-2015,3.2,1
2119325208113179719,01-12-2013,139.7,1
1753534578890947635,06-09-2014,53.7,1
1528569902050198418,13-07-2013,55.9,1
1232471143852285648,21-08-2013,73.1,1
2153995477176693116,30-08-2015,67.4,1
1387244502320783044,02-12-2014,-103.4,-1
2055837647742355709,26-01-2014,6.9,1
1478752958561117642,18-04-2014,12.8,1
1505877206017952319,21-08-2014,43.2,2
1934577962783964969,13-12-2013,23.0,1
2144668615377409659,28-07-2013,48.6,2
1569301785203842073,03-02-2014,763.9,1
1873833602099390768,17-07-2013,32.0,3
2187123726166943347,05-07-2013,24.2,1
1488667206725901228,18-07-2015,9.0,1
1406912100255222044,07-02-2015,10.5,1
2064057571872339337,07-09-2015,50.0,1
1591972279791566570,27-09-2015,20.0,1
1378610136443483380,09-07-2014,34.3,1
1325709543867728348,23-07-2013,16.0,1
1688812429929425609,03-12-2014,11.7,1
1247582360252890835,22-07-2013,350.0,1
1468968086983574714,06-12-2013,224.6,2
1271841778199155786,26-11-2013,-175.9,0
1175536480498663601,02-10-2013,54.1,7
1577141324904956322,08-12-2014,52.4,2
1314763623316610627,27-07-2015,96.0,1
1381094732878940353,08-05-2015,12.5,1
1556496162211327246,21-06-2015,35.0,1
1939159452792548104,27-12-2014,18.0,3
1563552467193845952,17-09-2013,17.1,1
1577052570886189919,22-06-2014,15.0,2
2082040431932464307,24-12-2013,-80.0,-1
1656181320183923554,14-03-2014,34.9,2
1880301821588641842,17-02-2014,20.0,1
1705718123343559267,25-07-2013,13.0,1
2080925706969447664,22-02-2014,82.7,1
1406076240389231301,24-08-2014,180.0,1
1666937814801899169,06-01-2015,370.0,1
1745918943522631798,27-07-2013,5.0,1
2201175242835297333,22-10-2014,5.0,1
1517854762256374734,17-10-2013,19.4,1
2112815761619501961,19-08-2013,21.2,1
1406912100255222044,24-01-2014,86.9,1
1818906694432456454,02-09-2015,65.8,2
1555657048970246850,20-12-2014,25.0,1
2179263296037196132,16-03-2015,5.9,1
1439699701937736110,29-11-2013,5.0,1
2255499273527096447,16-04-2015,6.3,1
2279594023986188971,12-07-2013,30.0,1
1730521281471550424,31-07-2013,10.0,1
1505877206017952319,03-12-2013,-13.0,0
1580694718409981657,27-10-2013,5.0,1
1648660207968474599,09-07-2015,39.6,1
1753534578890947635,10-04-2014,16.5,1
1517771536074122423,11-06-2015,6.0,1
1788099715934800143,13-05-2015,9.0,1
1357667659712084179,13-11-2014,16.0,1
1502214354181182367,19-06-2014,10.0,1
2067645730959676494,06-12-2013,124.1,2
1358369663641722646,10-09-2014,15.0,1
1825658710738399668,01-08-2014,21.0,1
1927174403388170694,24-11-2014,475.9,1
1535788509853987983,31-05-2015,26.8,1
1454875310077530690,12-08-2013,13.9,2
1527272507464840074,05-06-2014,10.0,1
1392611937291014685,02-06-2015,117.3,1
2126585966553904717,13-08-2013,-32.0,0
1818346157161827807,02-01-2015,6.5,1
2139609774925861444,01-05-2015,305.0,1
1306253727778048838,19-11-2013,15.0,1
1441724521785220517,02-08-2013,1.9,2
1470061745256829542,06-02-2014,25.0,1
1878258960709180040,03-04-2014,19.7,1
1554479694583629155,01-06-2015,250.6,2
1993950886820111678,21-11-2014,23.9,1
1640847452888906817,18-11-2014,12.5,1
2248547320121018423,30-03-2015,14.7,2
1352873652792868592,15-12-2013,25.0,1
1434634526404446565,30-09-2013,0.0,0
2156634825386820052,14-02-2014,0.0,0
1919449692175655384,19-08-2013,1.3,1
1352873652792868592,09-09-2013,25.0,1
1754247995051557656,06-07-2015,0.0,0
1652132877519260353,18-08-2015,20.0,1
2235261686771737668,18-05-2015,35.6,2
1410797936370187733,27-04-2015,150.0,1
2052708037325050776,26-07-2013,48.1,1
2208399837283539775,09-08-2015,34.2,1
1212935984812617597,17-03-2014,112.0,1
2038434584661326025,16-12-2014,23.5,2
1887346503415728648,25-12-2013,28.0,1
1816994490324559336,27-01-2014,10.0,1
2225474117200579106,30-06-2014,20.0,1
1617077191134857133,29-05-2014,0.0,0
2279369735123360922,19-07-2013,225.0,1
1678087254154767750,09-06-2015,50.0,1
1736442754569695317,02-08-2015,15.1,1
2082040431932464307,12-02-2015,170.6,5
1838886181813036722,24-01-2015,12.5,2
2131769206848106776,24-02-2014,7.8,1
1754247995051557656,17-01-2014,89.8,2
1673306193966240707,07-09-2015,8.0,1
1176279305566446413,15-02-2015,47.0,1
1328525030549708625,26-12-2013,68.9,1
1219159143947895288,23-09-2013,8.0,1
2283959207775980171,11-11-2013,8.0,1
1227062156101306791,22-04-2015,-20.9,0
2055837647742355709,30-10-2013,48.3,1
1186019583800461332,26-02-2014,1.9,1
1703082515232477683,19-07-2013,38.0,4
1964064658169492376,17-06-2015,13.6,4
1392584400810750627,13-06-2014,45.6,1
1336265134418197142,07-04-2014,150.0,2
1517771536074122423,11-07-2015,2.6,1
1488386118926771660,15-02-2014,25.0,1
2244444307653413439,17-09-2013,7.0,1
1330049519186623865,14-09-2014,5.0,1
1191514960706514078,01-10-2014,50.5,1
2263792617160508339,16-09-2014,8.0,1
1502052567330726921,01-10-2013,185.4,7
1546775942098051650,11-08-2015,200.0,4
1563552467193845952,22-01-2014,6.5,6
1153869719014782686,05-11-2013,32.0,1
2177687470044673115,21-08-2013,8.0,2
1755491907732035296,09-11-2014,32.4,1
1769501276932862873,28-05-2014,8.0,1
1892382081939776018,22-11-2013,30.0,1
2274977724800441843,07-09-2013,44.0,2
1989500834336244113,28-11-2013,18.3,1
1629957386100751669,05-05-2015,116.3,2
1662869129739407346,07-09-2015,17.0,1
1977536058569756731,23-03-2015,15.6,1
2283479228405415092,22-08-2014,44.9,1
2015441343115605631,12-07-2013,800.0,1
1728201917857832174,15-06-2015,335.3,3
1505877206017952319,12-11-2014,-30.0,-1
1460433015439669550,23-02-2014,9.8,1
1824727059016944812,19-01-2014,30.0,1
1603357579354091019,02-10-2013,10.0,1
1550467473594303461,06-04-2015,65.0,1
1408029476249802434,05-05-2015,8.0,1
2187123726166943347,27-08-2014,60.5,1
2303813683475068010,29-09-2013,12.5,1
1534317948758108383,07-01-2015,-48.2,-1
2268368553298281143,14-03-2014,-111.0,-1
2216016366009804438,01-04-2014,10.0,1
1492083305416904688,07-08-2014,20.0,1
1374586174791306554,27-07-2014,0.0,0
1462973392387879903,24-07-2013,10.0,1
2225474117200579106,25-11-2013,17.7,1
1910113691944466945,11-04-2014,20.0,1
1188559490817561128,10-07-2014,75.8,1
1739719739011366385,25-09-2013,48.0,1
1509623565506802017,19-08-2014,11.0,1
1635001382438047836,26-12-2013,87.2,4
1435167485642443732,07-08-2015,8.0,1
1585633481604545793,13-07-2014,0.8,1
2139876192167025454,18-09-2014,19.5,1
1845396916098501903,27-03-2014,25.0,1
1967588423629791629,30-08-2013,71.9,2
2006113482291894906,14-07-2015,50.0,1
1905880672778586374,05-08-2015,29.0,1
2049668454481788998,05-02-2014,15.3,1
2134694330116162208,17-02-2015,6.5,1
1875722612986588933,19-07-2015,15.0,1
1182383852265367087,24-08-2015,35.0,1
1591972279791566570,27-07-2014,67.2,2
1671486248404311682,14-11-2013,53.2,3
1796570456838853640,21-04-2014,6.5,1
1703702189401868761,07-05-2014,32.8,1
2299977148178544238,11-01-2015,42.1,1
1728588040026104386,02-09-2014,8.0,1
2271131875268664352,20-11-2014,12.4,1
1545872576369950333,29-06-2015,434.0,2
1506026004127571689,24-07-2015,20.0,1
1671486248404311682,06-05-2015,15.0,1
1956174349053612636,02-05-2014,30.0,2
2126199489616312815,09-09-2015,99.5,1
2304065937147619936,01-01-2015,5.7,1
1395550474973806711,10-12-2013,0.0,0
1312726627637062658,15-10-2013,10.0,1
1796242267953145938,01-08-2013,8.0,1
1436835734545053290,18-09-2014,81.5,1
2274977724800441843,06-08-2013,27.0,1
1970175002178519092,06-12-2013,12.4,1
1979219604365670013,18-12-2014,9.0,1
2163256674758492928,01-12-2014,-50.0,0
1362522927863220143,15-07-2013,46.2,1
1358027268514897463,20-07-2013,50.0,1
1846433693711505452,29-11-2013,200.0,1
1377046944013979698,11-03-2015,15.0,1
1992041387545583059,26-02-2015,49.6,1
1168113210813130457,15-06-2014,10.0,1
1816432780473216677,12-04-2014,300.0,1
1592125609523467537,17-11-2013,7.0,1
1373134964517802337,24-05-2014,4.3,1
2069457277445120242,25-06-2015,7.9,1
1441724521785220517,11-11-2013,1.0,1
1453509467422212809,23-04-2014,25.0,1
2066193418650825610,08-02-2015,18.8,2
1846761661311163991,21-04-2015,40.4,2
1373502516201566706,11-12-2014,5.0,1
1823064895374807606,18-06-2015,12.5,1
1965320113605508412,23-07-2013,133.0,1
1472258460671962791,07-11-2013,18.0,2
1948307258425017809,29-12-2014,1300.0,1
1889320172431756827,12-04-2014,15.9,1
1297154043543554431,18-06-2014,5.0,1
2013429220586037843,14-12-2014,90.0,1
2263792617160508339,14-08-2014,50.0,1
1703702189401868761,31-01-2014,49.2,1
1849727677488221249,16-02-2014,160.0,1
1606115452303149003,01-04-2014,3.5,1
1427139557570209281,09-05-2015,63.0,1
1403486932198329490,29-05-2015,9.5,1
2094439274997283543,23-07-2013,45.0,1
1897153854589703704,20-02-2015,78.0,1
1831465942786475411,23-06-2014,17.9,1
1558430000999111777,23-10-2014,47.0,1
2220146127569347483,05-03-2014,280.0,1
1451497464647126502,27-06-2014,52.0,1
2041806212418841999,23-07-2014,77.0,1
1705008888318671603,01-08-2013,7.0,1
1748072772628669164,08-12-2014,4.0,1
1406581357276827921,15-08-2015,43.6,3
1308339978180263234,17-09-2013,49.0,1
1807541909953916565,14-04-2014,-19.9,-1
1463874704377473166,08-02-2014,7.0,2
1531585671057038223,11-12-2013,89.1,2
1301853066155677271,18-03-2015,31.0,1
1288189651784680617,15-04-2014,5.0,1
1284571305185515657,13-08-2013,-6.5,0
2270490863202706980,05-05-2014,14.0,1
1206003638227578932,08-07-2013,30.0,1
2004879547804043562,07-07-2013,300.0,1
1580477491728089993,21-09-2015,20.2,1
1626167971543788227,17-11-2013,393.4,2
1720690570360342538,27-12-2013,170.0,1
1781057738532585036,17-09-2015,95.4,2
1716723968435626232,11-12-2014,8.0,1
1738627003497556336,18-11-2013,26.3,1
1918779577023378136,08-08-2014,10.6,1
1270408471945735932,23-07-2013,125.0,1
1788287763624603437,19-08-2014,60.9,1
1164845777460116513,27-02-2015,0.0,0
2236934469233760905,03-10-2013,144.4,1
1641703153062140866,17-09-2013,36.0,1
1810167122468293112,05-03-2014,53.9,2
1842030394793146247,05-10-2013,0.0,0
1580962907870543225,14-04-2015,20.0,1
1392977886127474163,26-07-2013,5.9,1
1249549162389018614,04-10-2013,2.1,1
2233019346572380146,16-05-2014,4.0,1
2081196917185172102,06-09-2014,330.0,5
1343940053136410740,19-11-2014,5.0,1
1718075887439791789,20-04-2015,89.9,1
1411710268812472740,29-01-2015,25.0,1
1635001382438047836,06-12-2013,45.0,1
1502052567330726921,26-12-2014,10.0,1
1913563439432075169,08-07-2013,67.0,1
1970221463454831341,08-04-2014,2.7,1
1891969446715975556,14-07-2013,178.5,1
1366348513660916058,29-10-2013,8.7,1
2255499273527096447,19-01-2014,20.0,1
1658177940206845876,06-08-2015,66.9,1
1295677690441900071,20-05-2015,50.0,1
1160997972657343065,27-01-2014,0.0,0
2230803250060311333,20-05-2015,26.2,2
1364612000148442157,12-12-2013,107.8,1
1810167122468293112,05-11-2014,10.0,1
1679850672099339467,27-03-2015,8.0,1
1591847667848244538,31-12-2014,0.0,0
2101036905786389833,16-12-2013,101.8,3
2153673507499295209,02-07-2015,13.8,1
1553951508414008372,16-02-2014,170.0,1
1674201346782794303,29-07-2013,7.0,1
2274110308773162509,30-08-2014,6.4,3
1933945120957049918,13-05-2015,100.0,1
1970565488893326308,02-01-2015,62.4,13
1653489760659361402,10-08-2014,10.0,1
2073713926275686155,20-02-2014,20.0,1
1796242267953145938,22-06-2015,10.5,1
2219153546161190729,24-09-2014,9.5,1
1817242286343466082,28-05-2014,219.0,1
1890529687161754216,21-12-2014,15.0,1
1871345769800116759,03-06-2014,6.0,1
1874238083468497252,30-12-2014,0.0,0
2130166647331000195,13-07-2015,10.0,1
1872400158636286681,08-10-2013,5.4,1
2159238373052102185,13-09-2015,0.0,0
1775987260837602396,24-07-2013,37.0,1
1760654766784736804,17-06-2015,26.2,1
1539967760798608732,16-07-2013,28.0,1
1867002670813705092,22-07-2015,78.4,1
2079625551452570257,25-10-2013,21.5,1
2126199489616312815,23-09-2015,94.1,2
1185007450443925140,29-12-2014,46.2,2
1958754473076048222,03-02-2014,92.6,2
1958754473076048222,06-06-2014,10.0,1
1560749760983800452,17-07-2015,16.6,1
1983723405319249341,05-10-2013,0.0,0
1606650134959926134,07-11-2014,32.3,1
1330049519186623865,01-05-2014,10.0,1
1381094732878940353,21-02-2015,113.0,1
1692130189054251543,16-10-2014,5.2,1
2262038129688870981,04-03-2014,41.5,1
1612355607709415323,29-05-2014,10.0,1
1228328177576975453,07-08-2014,5.0,1
2240904243675894270,30-04-2014,27.5,1
2047589031703452892,01-04-2014,1595.7,1
1775054816472773060,27-07-2013,31.5,1
1796570456838853640,02-10-2015,16.2,1
1556496162211327246,16-11-2014,25.7,1
1602065340021510587,18-03-2015,4.0,1
1518297932513072772,27-08-2013,0.0,0
1299712226607469831,07-09-2013,60.0,2
1728588040026104386,03-09-2014,19.9,1
1831465942786475411,07-02-2015,5.0,1
2278775779069778052,27-01-2014,61.1,1
1310064632705473433,11-01-2015,22.0,1
1254274862786788442,21-09-2013,69.4,2
2130166647331000195,11-03-2014,73.0,3
1413444483667791160,06-08-2013,40.0,1
1964064658169492376,04-08-2014,1.3,1
1188559490817561128,21-07-2014,49.9,1
1221633653361625304,23-07-2013,-3.6,-1
1511406471638069333,22-03-2015,10.0,1
1199976736734949337,19-07-2013,25.0,1
2287871402789308495,12-03-2014,13.9,2
2214397750900923421,14-04-2015,150.0,2
1203441431706942490,11-05-2015,6.0,1
1866060926660838814,08-06-2015,23.4,1
2072946556032022627,14-12-2013,73.0,1
1408508491611698929,31-01-2014,0.0,0
1607782533626232472,19-04-2015,0.0,0
1988457480498548830,06-06-2014,25.0,1
1352873652792868592,28-05-2015,10.0,1
2274110308773162509,02-02-2015,10.3,2
1800553853556127850,02-06-2015,11.0,1
2247074597267736896,02-08-2013,-65.0,-1
1591956283361998802,01-04-2014,21.9,1
1991782673627123856,04-12-2014,28.7,4
1454812893107024758,15-09-2014,18.0,1
1363926321129533839,19-04-2015,10.0,1
1612855244638768672,20-02-2014,36.0,1
1618160428594104276,16-04-2014,58.0,1
1691131761176157669,05-11-2014,33.6,2
1408856570013764074,09-07-2013,10.0,1
1758196590248414586,16-07-2014,30.0,1
1460433015439669550,14-09-2014,12.9,1
1738510290283328273,01-05-2015,86.5,9
1270408471945735932,30-09-2013,471.0,2
1293441286297754151,24-07-2013,8.0,1
1945606605183540568,20-06-2014,1.0,1
2081196917185172102,28-09-2014,64.0,6
2052620142310832379,31-07-2013,5.0,1
1924087973513076385,30-07-2013,25.5,1
1177931541549787188,14-02-2014,63.6,1
1941795092192974666,28-07-2013,10.4,1
1656181320183923554,11-09-2015,-2.4,-1
1352873652792868592,28-12-2013,28.5,1
1974846085508151380,08-06-2015,25.5,1
2008796229160872609,18-03-2015,189.9,1
1358672544772029230,11-07-2013,48.0,1
1277533844190655094,25-07-2015,11.0,1
1228618966029236889,22-07-2013,0.0,0
1969968688345709159,31-03-2014,16.4,1
1289150678102403700,04-09-2015,10.0,1
1921223249718268161,02-07-2015,43.0,1
1619359613320858851,29-06-2014,22.5,1
1394379835247055629,15-05-2015,24.9,1
2206434618905526693,20-03-2014,250.0,1
1508379899992034052,09-07-2013,254.4,1
2133709052285753315,28-07-2013,10.5,1
1660420608478869237,08-05-2014,90.0,1
2019665199857769476,24-01-2014,70.0,1
1438204468198677736,18-11-2014,30.3,1
1533467058662210582,28-07-2013,61.2,1
1283500561727188696,30-08-2013,19.7,2
1582330495640108019,05-09-2014,15.9,1
1905880672778586374,24-07-2014,37.5,1
1912874720258882596,19-11-2013,99.0,1
1461282284719209476,10-09-2014,4.3,1
1273068531463230187,18-07-2014,2.0,1
1406068059429386166,28-11-2013,0.0,0
1962420115245833707,14-05-2015,0.0,0
1415853193077635146,28-02-2014,233.0,1
1713886487352534495,10-09-2014,85.0,1
1412565682514691687,22-07-2015,4.7,1
2139876192167025454,23-05-2015,21.8,1
2261825142030134380,30-08-2014,2.2,1
1453857698347455613,11-07-2013,5.0,1
1323594876285235453,05-09-2015,23.2,1
1228783414272844646,09-04-2014,74.4,4
1824727059016944812,12-01-2014,46.8,1
1564036194320202841,31-08-2015,10.0,1
1306143415288307902,07-11-2013,115.0,1
2244444307653413439,02-09-2013,10.9,1
2166144380441042960,31-05-2015,8.0,1
1933647829227162326,01-06-2015,28.5,1
1163578779063984072,29-05-2014,51.4,2
1657225753544505218,03-11-2014,15.0,1
1631177708471131945,29-07-2013,16.5,1
1327644364119384215,10-04-2014,18.5,1
1962211823629567020,27-11-2014,25.0,2
1922390768433062395,23-11-2014,37.0,1
1258487148695974190,07-04-2015,85.9,1
2170617779950348162,26-05-2015,20.0,1
