"","x"
"194389",0.957234607861892
"133603",0.619868705328254
"223141",0.872015621633936
"203913",0.982487444930635
"205677",0.971895745989782
"216274",0.155765743900579
"179050",0.00636799771058588
"152085",0.0054645084258217
"138700",0.278853508101431
"217369",0.000931531833895777
"118462",0.0188788832882912
"151321",0.99914872520767
"157905",0.0323407066072924
"183942",0.590536950652174
"156762",0.992828560196232
"126056",0.163737854704947
"132783",0.0836395306081614
"130689",0.984067199714705
"135160",0.00300878654520313
"197912",0.989133311097566
"159005",0.017340556595038
"163678",0.16229217288888
"173750",0.989162117223784
"133833",0.964962332501311
"181627",0.160872268851953
"144631",0.82654488649347
"189997",0.986929226088609
"188183",0.162651149236017
"140160",0.165582297035158
"123747",0.151860847205784
"198589",0.0177062698881571
"208867",0.000503886191657635
"207610",0.0398361854880392
"202280",0.0281509663244901
"158959",0.16521002816656
"163827",0.822845220464972
"156107",0.452024669529157
"160063",0.791326726809876
"197059",0.0202973972359494
"160955",0.99915328468689
"135342",0.976152072610814
"169443",0.998568287289113
"142901",1.9562716910744e-05
"221819",0.997456840467542
"208284",0.00411713836519847
"185773",0.990897887309248
"191174",0.776456943339388
"156487",0.834069423291695
"214130",0.606957965953585
"128863",0.16521002816656
"116626",0.352220958718277
"174651",0.993272862301999
"207922",0.705585898830168
"216680",0.00138298729940806
"117172",0.0508395176117116
"152855",0.0012397555775615
"180308",0.000759638407976503
"167215",0.0191749834722763
"194243",0.973844690377795
"125093",0.998549948286725
"173032",0.975775092077812
"177275",0.163011747569998
"126334",0.00127670003528454
"159761",1.92178112273216e-06
"130924",0.996152489133341
"160664",0.581788894680533
"172928",0.0247578535388075
"219889",0.000594473565684249
"212986",0.950806933819938
"127505",0.993577276516026
"204285",0.124571588611159
"149598",0.140570882185888
"143216",0.943046275187247
"153579",0.184354755833662
"128367",0.999199557807452
"176381",0.983984249329889
"146180",0.997258173559827
"125743",0.16229217288888
"187076",0.676547630403645
"209405",0.998574706631321
"190082",0.906510067204117
"137985",0.993264247785087
"159133",0.15609588414657
"192518",0.999734788637619
"118148",5.05397322617784e-06
"167188",0.930974130782589
"174168",0.333883892344958
"222043",0.44431316919211
"171789",0.162651149236017
"156915",0.995092389088676
"147459",0.604826238209997
"211585",0.991817967194891
"229504",0.996758194151048
"220037",0.982487301089583
"222863",0.261866570433727
"133410",0.87986761877899
"178533",0.849346424059447
"142148",0.999736472859013
"153740",0.978436672656938
"226485",0.0271682898738252
"136499",0.568307577573434
"161504",0.56396784701698
"183445",0.368013991348542
"195941",0.582118152830403
"130991",0.0180551618290909
"212235",0.986688090019934
"159827",0.00041969234680414
"201076",0.999200864754336
"153492",0.156427453383289
"191151",0.997225650599331
"171297",1.18284158245394e-07
"118077",0.158107065173355
"187335",0.991490740822392
"187175",0.374161632015231
"218236",0.9900848199687
"186850",0.159823842487894
"206035",0.846357495672964
"181685",0.841568192206631
"170766",0.498413429997235
"134354",0.159823842487894
"148812",0.913901507100158
"116154",2.79619782812379e-06
"187873",0.020249170940335
"188899",0.00123365922126211
"189218",0.977410923086384
"121620",0.998033215755055
"192938",0.024274744985113
"199464",0.808380351608432
"189530",0.999723028614969
"185257",0.0180551618290909
"132098",0.163011747569998
"117672",0.00501054961857742
"164231",0.775444621804378
"189521",0.265608441024103
"223038",0.163011747569998
"127427",0.895405895131734
"219949",0.427277770820177
"183567",0.164839461176468
"222441",0.0177925386188007
"127052",0.693151391506495
"171032",0.00818430195012613
"126798",0.99445357331523
"136208",0.00132969696049689
"150719",1.10626962870872e-05
"193528",0.731690179237755
"140975",0.00597826347309873
"118363",0.0451624703319655
"174002",0.717038324129617
"162099",0.793625126339414
"182727",0.997556294951808
"135710",0.942752582226978
"169548",0.163011747569998
"185944",0.834907200827743
"224909",0.892356127522645
"223979",0.000596997983412511
"148985",0.989159358515468
"204015",0.992955538753796
"211203",0.000582219097258408
"170511",0.021652487912923
"176163",0.99070123200859
"201298",0.991831741145252
"169441",0.998483038753675
"216379",0.90651426078811
"154864",6.29664638601531e-08
"219027",0.159132592511301
"157758",0.0018865617323024
"229757",0.762127205277777
"127692",0.999135788165321
"191115",0.0270419803553751
"152357",0.944983378111455
"140301",0.936084794075272
"150137",0.995304866406972
"197897",0.975173776955567
"151125",0.808074336122024
"189505",0.163011747569998
"126097",0.640975736781003
"219804",0.951305049767364
"118376",0.617176469145485
"134503",0.199504260082446
"216608",0.997321625201258
"176101",0.164103386015327
"119805",7.49683865397717e-06
"163687",0.100648308439781
"160824",0.169917577533631
"135332",0.162651149236017
"229207",0.16521002816656
"223534",0.936820906143855
"186724",0.157094916378975
"141074",0.975501473102224
"178095",0.0205680641144404
"211750",0.977386948580052
"183691",0.991807918236524
"124361",0.159132592511301
"126059",0.817072271998651
"122545",0.156427453383289
"201274",0.615020298366279
"194442",0.158447407976144
"164259",0.0224406953231313
"119250",0.157768208817345
"182714",0.996616106432478
"116198",0.157768208817345
"197848",0.941479313823613
"163425",0.157768208817345
"195450",0.997250114029994
"164978",0.159823842487894
"153563",0.155765743900579
"180215",0.766560312983962
"147977",0.981573004955013
"140733",0.410900546545158
"158028",0.0272162531197423
"193378",0.994003735438928
"224878",0.144216468679566
"230575",0.890045216074516
"177544",0.621103310331448
"173703",0.998002012380732
"149531",0.808339374758931
"229984",0.157768208817345
"223320",0.0200678115335864
"177297",0.00934753859911231
"212469",0.0351219317689476
"208179",0.160521239411954
"211494",0.0125906299844777
"155462",0.0330172263518294
"194417",0.00113341570065743
"163402",0.15609588414657
"120157",0.993421782091768
"155634",0.685740331915222
"178145",0.0775057703007037
"122472",0.477980546935448
"116153",0.69830739941091
"201039",1.14386272184078e-09
"115753",0.00100022497952813
"164664",0.00129846745839633
"126638",0.157768208817345
"198662",0.77195665347884
"201055",0.0234957040691472
"211982",0.67100830804999
"191951",0.579874554867541
"129560",0.996433141992132
"217828",0.155765743900579
"196727",0.163737854704947
"116014",0.344338346877996
"203650",0.99286616636292
"185250",0.157430829119909
"196966",0.987502885015441
"203190",0.00541746952432715
"117299",0.956488033375278
"212372",0.96994306646646
"119410",0.165956279622721
"129890",0.533972719140505
"151316",0.15609588414657
"130235",0.963974551658919
"221019",0.986836286464375
"181875",0.0035179300827456
"163300",0.16157904225374
"182859",0.996453092778858
"166661",0.990327520758537
"177025",0.00208099538495229
"142480",0.987127739794817
"162257",0.902892646862508
"210659",0.0655901287010635
"141664",0.998573811841919
"129400",0.984149470389652
"135298",0.165582297035158
"195699",0.155765743900579
"191851",0.955068313831156
"143714",0.000694983939553062
"218367",0.163373978991937
"163604",0.157094916378975
"198203",0.809949855785924
"131470",0.251606797070398
"120526",0.996709291140942
"150526",0.716546395149578
"136927",0.0191660131999303
"172965",0.11670001923203
"197332",0.876724007621178
"154994",0.974528454147692
"184299",0.65990923482889
"121896",0.993131819071004
"192808",0.918848387133608
"137428",0.0298759820833368
"129721",0.158107065173355
"203276",0.519514412730041
"176806",0.98185827372816
"175301",0.970030839489617
"138600",0.554351615401362
"188558",0.980485032118622
"150624",0.998576207371673
"160135",0.889608306553851
"120028",0.00326111994788954
"118260",0.900442352647991
"122831",0.163011747569998
"180766",0.157094916378975
"218473",0.859506263402957
"118717",0.894928896332568
"223656",0.00102125810713476
"181523",0.908529220305114
"132830",0.998621342367477
"132727",0.156427453383289
"187436",0.983388592071269
"193891",0.183906140905737
"194512",0.000790305754990106
"228651",0.163011747569998
"153405",0.888296362607945
"164936",0.00192962016923314
"190910",0.158447407976144
"152571",0.0816521037305248
"164816",0.160872268851953
"181110",0.68067185367256
"221132",0.958546168156379
"227833",0.964805190713907
"189839",0.128063104592892
"208276",0.362275298660567
"158229",0.164839461176468
"184414",1.65153736281815e-06
"147627",0.00185856671614234
"130626",0.158447407976144
"151345",0.0146366474194362
"161394",0.99801478789667
"201840",1.82076319955974e-05
"142589",0.0925369837689521
"188273",0.506296099995315
"160515",0.0842995476464779
"121373",0.893635454950546
"119197",0.998625501948161
"221226",0.159132592511301
"226113",0.758543751151868
"212711",0.983570656625438
"167108",0.556423357667607
"224950",0.0327207391805187
"122672",0.974821186725971
"131480",0.00164434200782921
"214717",0.0619856140397391
"228950",0.160872268851953
"153369",0.999158201609033
"129290",0.669900189173266
"121941",0.24052066471122
"191107",0.164470584333748
"204819",0.399350887498552
"207564",0.165956279622721
"148861",0.963490095681572
"116670",0.974686744952478
"205490",0.16521002816656
"176785",0.0970205838140267
"221372",0.159132592511301
"206832",0.946152553169886
"207030",0.163011747569998
"176454",0.746852363525605
"167679",0.155765743900579
"160646",0.162084900712936
"117490",0.0177062698881571
"169230",0.000790219061296758
"174539",0.835239425236632
"214994",0.978818300419712
"148581",0.158107065173355
"155712",0.163011747569998
"145196",0.104333596158909
"182276",0.77829010594283
"210185",0.96056850287607
"203624",0.00313954780597328
"201707",0.0588501896433429
"214498",0.16229217288888
"167036",0.163737854704947
"131902",0.573872155587102
"161929",0.994415579959208
"174479",0.968918480017017
"158004",0.992648296484497
"129004",0.16521002816656
"127071",0.00137198274559139
"185304",0.162651149236017
"156377",0.877693253580782
"146200",0.157094916378975
"206978",0.158789247101006
"198723",0.984236454397959
"210592",0.651319714188243
"214819",0.908209459903138
"175466",0.157430829119909
"136564",0.958766987176216
"213525",0.981680757589886
"221140",0.955127524801152
"140872",0.000654866120966453
"126326",0.737619868476293
"175388",0.164839461176468
"161602",0.120669622456047
"167964",0.000182152332434295
"173590",1.07120579241312e-05
"191469",0.394857615138026
"186137",0.163373978991937
"161615",0.37825625873353
"183891",0.159132592511301
"198128",0.984049674311012
"130020",0.982383907314722
"118572",0.0333395919470322
"134269",0.0295348963681404
"177742",0.0270380035013634
"224893",0.979585342950788
"140063",0.995820574914686
"146343",0.159823842487894
"214332",0.156427453383289
"160968",0.999184602879496
"228484",0.384933767726117
"193762",0.973510362881236
"221671",0.00983211942368075
"173563",0.931765414900761
"200975",0.0440194506467407
"184998",0.99492552669309
"149322",0.841241291691467
"171009",0.907507213383805
"149611",0.990252476038185
"175030",0.2743641048669
"118131",0.988348175065429
"127748",0.676318081033427
"173583",0.95700596566339
"176188",0.998633480692057
"170241",0.947670733001782
"140765",0.999716526043598
"121805",0.835664182124155
"130500",0.0409913540478568
"212310",0.0350351108195805
"225252",0.163737854704947
"211001",0.974880911606995
"229154",0.120166447017306
"179334",0.544631909317291
"119834",0.800727489883211
"169862",0.732385440773869
"157350",0.986762567507111
"195843",0.623587635170754
"191418",0.884533963794637
"176120",0.0555553659031805
"159076",0.0225430168218236
"221857",0.126844819087946
"210341",0.111403921497634
"227483",0.00121513344006306
"135512",0.00492139932178651
"193212",0.106793616855928
"177513",0.879284056155654
"193428",0.991128453476368
"152191",0.257997392019057
"151327",0.165956279622721
"119778",0.0180551618290909
"175127",0.988127523511112
"136266",0.295984846361279
"159297",0.98052293897315
"163893",0.992112840916747
"142026",0.00410196069074817
"152343",0.452543911550968
"222212",0.0795716889196098
"139373",0.0456168596410296
"135816",0.46312103222145
"151177",0.996911541002871
"156316",0.0878941609511091
"150962",0.0248716534118771
"115910",0.448850589624066
"183499",0.151106762471471
"157949",0.725164759344011
"181780",0.0879520325192606
"190677",0.998656967398602
"172362",0.155765743900579
"151623",0.284882417973466
"143287",0.0973753927771974
"144177",0.339999207256757
"229106",0.979636024884006
"177340",1.84452484833403e-05
"154461",0.175861940394317
"169469",0.98885683841831
"209873",0.0496402800042128
"208234",0.857735948772548
"183487",0.160171767430189
"212090",0.929599581685624
"162349",0.161224866263142
"218649",0.160872268851953
"172764",0.539417849042617
"167014",0.00086394582263316
"162368",0.155765743900579
"116572",0.157430829119909
"169552",0.000230592736844683
"119726",0.162651149236017
"165278",0.155765743900579
"210468",0.953346753541363
"118833",0.159132592511301
"209306",0.00216581478633736
"157517",0.0283843333870892
"227619",0.967954526715575
"132380",0.00206662553643748
"137294",0.476352770258225
"150800",0.943985119838435
"189172",0.962288616189134
"204157",0.967538047014337
"196567",0.15609588414657
"221675",0.991658139810756
"132960",0.926816745263776
"155414",0.908122384488573
"213448",0.0105880667233283
"194711",0.226759970829073
"190854",0.827794813663646
"228390",0.612745164270902
"153707",0.0275440021398228
"149286",0.834748106483408
"157913",0.165582297035158
"126758",0.156427453383289
"207141",0.160872268851953
"210228",0.987625025706751
"130763",0.159477454259442
"183358",0.00619311639997667
"187969",0.535386007373214
"205696",0.612837791360833
"168280",0.163011747569998
"119088",0.16157904225374
"174586",0.828512615052803
"125425",0.00105544949299321
"150003",0.163011747569998
"195767",0.930759998695887
"139541",0.0780403075687228
"213222",0.0126161343917322
"208417",0.924188585753947
"128458",0.0183378653688316
"172477",0.0195800294829082
"187408",0.55169061398451
"136093",0.982227111712331
"137467",0.101216258611309
"190637",0.374772084800919
"131629",0.993876911838924
"127933",2.42221057222089e-13
"175594",0.000268206887628469
"207078",0.159823842487894
"139424",0.495927597338687
"155543",0.00521352430026897
"213295",0.108427213835169
"198324",0.875490553192395
"195386",0.867040445194264
"174251",0.773324395149754
"216664",0.0326473695763124
"134075",0.0249990326789141
"156244",0.379664500140754
"215061",0.155765743900579
"199318",0.969480664319751
"200675",0.842524501112376
"133847",0.996410941678633
"152102",0.0400251410079953
"168292",5.86187376315488e-06
"198416",0.156427453383289
"222407",0.989056483190665
"172844",6.0611617460713e-06
"167465",0.925446912547655
"184267",0.011793150010387
"151029",0.99583645692497
"168279",0.160521239411954
"125726",0.613449387481936
"200021",0.081660809086176
"200228",0.179467521673311
"149483",0.95173060936263
"159799",0.000244294073416353
"126035",0.0240407724459056
"226346",0.161224866263142
"209660",0.882724601216621
"191062",0.104826137918534
"174940",0.00139652723047506
"169063",0.954936371333343
"173214",0.949371907552746
"175516",0.973742637318798
"148597",0.99364582915041
"199882",0.852356797356391
"130563",0.162651149236017
"188171",0.0515788908360552
"218092",0.272738019711496
"229472",0.155765743900579
"129301",0.178973896838292
"222213",0.801983177192451
"138382",0.114425315360454
"180689",0.937855390390876
"175059",0.15676046097765
"229727",0.988829137967483
"220318",0.774472566484906
"182367",0.978874102296095
"139882",0.684779443165421
"199742",0.0388337006584237
"150041",0.736477561398725
"126964",0.16229217288888
"129508",0.0817124901565808
"132781",0.000717985887108573
"207382",0.165828574029623
"157234",0.919474719682532
"148850",0.0715546314406849
"133705",0.775023035817024
"135709",0.957614044449135
"120427",0.00527205472965886
"144391",0.0546338501054195
"120710",0.00819001929769455
"191634",0.0182334874913317
"174638",0.34238983650733
"214795",0.00379941062974802
"166410",0.165582297035158
"178694",0.164103386015327
"151447",0.260423412360692
"203416",0.643599160250636
"156221",0.162651149236017
"188214",0.561958043192521
"196947",0.751843088728141
"190105",0.96889799901853
"219727",7.39184165674429e-05
"202167",0.864482734540244
"132095",0.157768208817345
"193310",0.24164103714249
"133657",0.164103386015327
"165809",0.998054411380135
"136518",0.164470584333748
"142089",0.0261858528050993
"222181",0.16521002816656
"176022",0.163373978991937
"201047",0.997551917854958
"189746",0.160171767430189
"194050",0.000619582322987877
"121828",0.751003201272096
"225766",0.997891582293549
"160355",0.156427453383289
"209389",0.891447356523199
"148756",0.157430829119909
"127824",0.907921489662443
"157824",0.943067557001406
"206465",4.05406471290652e-07
"158490",0.165582297035158
"117638",0.0583628327296165
"149115",0.371372894799521
"198821",0.587206527203319
"192700",0.0368397066632794
"167224",0.165582297035158
"166648",0.0537151993151001
"189041",0.960439031238713
"206863",0.7738737721924
"145529",0.0597190979038339
"144696",0.164470584333748
"129705",0.303175621151414
"121096",0.159477454259442
"224725",0.510207307013202
"121839",0.992113010829936
"208543",0.988867545679334
"208033",0.770763333254417
"158412",0.745370013741726
"167929",0.994213482538253
"138062",0.845281548619248
"225283",0.00130972076566315
"141161",0.159477454259442
"139469",0.955618449379592
"181845",0.927112319607951
"154356",0.497817059494526
"144641",0.160872268851953
"196324",0.155765743900579
"222251",0.861817410958753
"165138",0.157094916378975
"225073",0.225598196919023
"118062",0.177942016258103
"217148",0.427381645059416
"123235",0.0359577157539109
"134145",0.0832264761321322
"224779",0.871996263036968
"190087",0.0002284288522005
"208044",0.0251666933649296
"202457",0.16157904225374
"230433",0.986127384495956
"197569",0.00218964875251461
"144290",0.98974420565393
"123764",0.0777873910793774
"140978",0.764051106552721
"172400",0.16157904225374
"152141",0.164470584333748
"116921",0.329846415825494
"186113",0.00221222416717685
"145335",0.692671855794173
"202985",0.950071483434903
"134521",0.121954720379876
"175282",0.379181625668881
"116224",0.00361858678447025
"211304",0.139459369370352
"205887",0.0295205626287892
"223242",0.155765743900579
"141255",0.587589816565839
"128145",0.0126518163708996
"188172",0.678351119982529
"176951",0.160521239411954
"116849",0.000395779234766144
"221213",0.413705786714077
"116445",0.158107065173355
"216855",0.990761310601546
"137456",0.164839461176468
"207486",0.931198352955545
"226744",0.163373978991937
"188555",0.992892562486771
"142461",0.992666810348614
"169661",0.29923632471811
"182775",0.155765743900579
"167549",0.913847369686482
"129701",0.837295606043184
"117177",0.15676046097765
"169412",0.964222072113507
"159541",0.977339384228437
"130739",0.158789247101006
"201671",0.0290954001201997
"177967",0.43267312855204
"153076",0.0224390291042488
"149829",0.158107065173355
"193086",0.16521002816656
"145468",0.216070965349174
"152601",0.0182334874913317
"171287",0.619087407521159
"201959",0.160521239411954
"152437",0.50164620904994
"191247",0.993954404652248
"116463",0.160171767430189
"166611",0.710903141011449
"143807",0.159477454259442
"154800",0.15609588414657
"136723",0.996356743625145
"173862",0.0976797333417384
"223921",0.175210317242494
"152034",0.165956279622721
"196471",0.061630299783757
"179018",0.287127792535663
"181810",0.021221444602972
"117981",0.367486343607189
"161969",0.128896826747432
"218191",0.000399823333663261
"184541",0.935410981547754
"197219",0.00262210632721237
"228642",0.885828822577022
"216882",0.164103386015327
"208066",0.999719978899276
"138474",0.949666066651565
"178537",0.164470584333748
"150899",0.515118360316971
"184563",0.162651149236017
"193652",0.159823842487894
"192364",0.506168492362952
"143336",0.160521239411954
"207310",0.0347963686239951
"137789",0.163011747569998
"119590",0.98146510782991
"173925",0.160872268851953
"163601",0.975632724815455
"132943",0.16157904225374
"172627",0.162859820979549
"140693",0.60521836669766
"226792",0.432514574929632
"128780",0.984420061456949
"139964",0.719844657412966
"223441",0.00579600795548543
"138678",0.0101712416997595
"152547",0.0844038609591094
"213690",0.986939325616156
"199624",0.000912997671783369
"158426",0.164839461176468
"127533",0.0195257312836538
"119957",0.899106201558468
"117884",0.157430829119909
"148632",1.07266885250904e-05
"130660",0.0298334295364886
"214267",0.350576573984623
"133918",0.15609588414657
"150830",0.543198294638068
"217782",0.991203810278084
"147228",2.451535791234e-05
"216435",0.944045087895917
"205635",0.327951367883922
"129364",0.16229217288888
"119984",0.293492072803672
"173898",0.164839461176468
"118159",0.0200678115335864
"224473",0.000699568169148961
"147997",0.157094916378975
"153351",0.0336650945401933
"189180",0.16521002816656
"228430",0.0178621832577198
"130259",0.633766953888802
"160428",0.252078196733642
"157498",0.165582297035158
"167254",0.109564421382261
"188233",0.990346648148206
"133174",0.990763173764815
"170283",0.163011747569998
"180393",0.15609588414657
"145059",0.159477454259442
"194955",0.144451139890354
"217413",0.945570667210262
"196414",0.165582297035158
"156016",0.703133712939273
"218106",0.845878047358981
"148979",0.16157904225374
"179349",0.159477454259442
"130151",0.121948600395819
"134900",0.158789247101006
"125263",0.465204413562374
"125020",0.158107065173355
"133082",0.157430829119909
"148108",0.939596761360721
"126650",0.121948600395819
"225084",0.0346705770776259
"132979",0.143053005763174
"135747",0.00209770208684183
"224600",0.0104411459939721
"133075",0.138916705928491
"132712",0.100770941225542
"199638",0.983607957894897
"178423",0.99120621137017
"154638",0.525262662135473
"208819",0.021543505464034
"213668",0.00114957577654453
"141920",0.0457123755344156
"140137",0.0079880345334573
"194819",0.0323907899060387
"157724",0.160521239411954
"158646",0.121384718754744
"188609",0.0727373488428774
"166152",0.411896493320006
"215760",0.0333395919470322
"124189",0.793336688673397
"226289",0.984338237284794
"135477",0.0252437455069955
"171337",0.0299843901288905
"139214",0.159132592511301
"215475",0.160872268851953
"226799",0.995738362347993
"183294",0.996441300143385
"150679",0.0195591516425785
"206895",0.157430829119909
"225442",0.998052263789413
"134278",0.158107065173355
"181404",0.999162318485473
"186027",0.0175380486829183
"180452",0.852482936311532
"175585",0.15609588414657
"207197",0.15609588414657
"153324",0.407104480515796
"227214",0.959018481248343
"177557",0.165582297035158
"218000",0.96317842621474
"139665",0.934951666869692
"193963",0.808063062939423
"140564",0.470916276037614
"230208",0.159477454259442
"196644",0.160872268851953
"184552",0.159823842487894
"217308",0.159823842487894
"136945",0.157430829119909
"183883",0.164839461176468
"201628",0.163011747569998
"171212",0.929741111522498
"178155",0.0199645053329842
"131305",0.09189012490617
"203271",0.163373978991937
"202291",0.159477454259442
"160420",0.158789247101006
"184288",0.159477454259442
"164466",0.160171767430189
"119459",0.021010728968733
"229907",0.157094916378975
"155658",0.0208031333563586
"138090",0.00936074293738779
"139711",0.101052133019037
"212647",0.159132592511301
"189872",0.165956279622721
"153667",0.991769811574518
"195711",0.00847129652580294
"224723",0.00101111224349231
"189926",0.998115009795867
"191786",0.163373978991937
"218610",0.0782926053922196
"195926",0.0453670650748639
"209448",0.16229217288888
"196949",0.163373978991937
"149241",0.00273371631483189
"147297",0.155765743900579
"129674",0.643095725349271
"135589",0.157430829119909
"143450",0.157430829119909
"214403",0.928972817258657
"126974",0.417202879428335
"154024",0.982305183281004
"159258",0.99375498906091
"193139",0.165956279622721
"175091",0.164470584333748
"180011",0.925259747800898
"215514",0.163373978991937
"149952",0.175889853285914
"169514",0.0247827721020322
"149399",0.224629134076569
"123015",0.164470584333748
"224108",0.0136882464567022
"185945",0.0295348963681404
"134454",0.602308798911691
"218123",0.394695341612212
"122834",0.160872268851953
"149677",0.0222172470566139
"156995",0.165582297035158
"173640",0.160171767430189
"147368",0.908012173736412
"169456",0.0196593254205495
"204720",0.932328594800552
"145374",0.671915064370632
"218706",0.0746434835606282
"124350",0.158447407976144
"174833",0.867246043906684
"196295",0.16157904225374
"152517",0.160465771761199
"214760",0.839746469252471
"221602",0.00284147447273523
"138567",0.16157904225374
"144725",0.158107065173355
"162783",0.164470584333748
"189317",0.159132592511301
"178578",0.0503803926089718
"213038",0.480712339715705
"208976",0.70058473359904
"145244",0.0207004864134798
"158046",0.196018647607552
"202656",0.781190278911899
"125049",0.15609588414657
"220416",0.156427453383289
"216105",0.193726473039305
"151246",0.156427453383289
"163706",0.160171767430189
"213353",0.0184144679083654
"140155",0.961133550488633
"131521",0.021652487912923
"156168",0.163011747569998
"136982",0.96314148294106
"183465",0.841701587247425
"131718",0.0486055028936402
"168285",0.15609588414657
"161432",0.992768329543146
"115980",0.0222099911234676
"144824",0.862238112875495
"153804",0.862993363295581
"171309",0.0232540742524229
"206653",0.0359032489444986
"174306",0.0187846055462228
"227282",0.950155469313492
"182480",0.0307944818921817
"218110",0.161224866263142
"180183",0.00722941670338444
"226674",0.997014141771657
"185370",0.161224866263142
"170861",0.0151594644045466
"180626",0.163373978991937
"152103",0.16229217288888
"214684",0.0390285729890915
"196396",0.0555553659031805
"135460",0.157094916378975
"119215",0.00545313265656551
"181744",0.0200027515370252
"140676",0.576202359952143
"138408",0.100044704085473
"189005",0.161224866263142
"215785",0.157430829119909
"223447",0.199868167191008
"191142",0.0523184115602302
"180869",0.15609588414657
"207814",0.163011747569998
"123345",0.0178621832577198
"146566",0.00675167129225702
"160647",0.636103387497477
"157834",0.000156973292903002
"118651",0.115947975661458
"140307",0.812812446805261
"189989",0.601297197374744
"205011",0.15609588414657
"139456",0.210535510081608
"222416",0.0552932197941974
"223725",0.991579416484725
"221952",0.158789247101006
"139241",0.157430829119909
"124997",0.919254315582488
"160838",0.0721181538570824
"133273",0.0355602881691942
"217329",0.000503234412356704
"128981",0.160171767430189
"148439",0.158447407976144
"167711",0.159132592511301
"115622",0.0705729586339236
"201956",0.985661141081872
"160910",0.535874636980154
"217789",0.0191660131999303
"147477",0.164839461176468
"140560",0.021762298481705
"224051",0.968341057347615
"174928",0.000950539215857953
"142599",0.164103386015327
"230250",0.158447407976144
"144669",0.155765743900579
"201248",0.158447407976144
"125132",0.164839461176468
"145899",0.163373978991937
"116162",0.16229217288888
"206545",0.0124037575092558
"180986",0.159477454259442
"210021",0.035285688860209
"135369",0.156427453383289
"116549",0.93198225934042
"149819",0.164470584333748
"176833",0.932651424883847
"186478",0.0271682898738252
"223282",0.155765743900579
"135987",0.977759961760398
"214176",0.163373978991937
"222643",0.104503416404582
"174321",0.16229217288888
"202128",0.15609588414657
"204095",0.157768208817345
"141862",0.00216780189243489
"179652",0.156427453383289
"210656",0.0778138490055561
"167719",0.16157904225374
"184689",0.0325568443215415
"128952",0.802694249494571
"220081",0.0989373662525829
"172035",0.161934807528314
"140747",0.164103386015327
"209166",0.332850008925289
"206620",0.157768208817345
"155217",0.158789247101006
"211716",0.164470584333748
"121361",0.0299843901288905
"135627",0.0238008185296829
"177237",0.160171767430189
"127976",0.996938822346632
"186955",0.898190892406048
"161163",0.994472303450716
"147984",0.158107065173355
"191570",1.78414524283722e-05
"184271",0.0197144714452136
"198575",0.15410643984437
"156120",0.749504515948403
"188524",0.0278340236332755
"223503",0.0271682898738252
"173541",0.157768208817345
"118283",0.165956279622721
"209211",0.159477454259442
"115434",0.976188307659988
"155975",0.00537166132851042
"151697",0.165956279622721
"137405",0.165956279622721
"116650",0.0495496161726031
"117862",0.160521239411954
"170151",0.123181026002568
"227098",0.019861994305739
"171541",0.159823842487894
"193166",0.163737854704947
"154104",0.11851051149518
"226021",0.160521239411954
"142635",0.158107065173355
"223769",0.00790259487379087
"164324",0.158107065173355
"180103",0.673167849956962
"127275",0.0179669783790221
"173159",0.163737854704947
"120375",0.0236821841377981
"196856",0.196253084618057
"138978",0.157094916378975
"205580",0.951964347794851
"139166",0.162651149236017
"117648",0.911099484631615
"218040",0.0110590670809202
"151061",0.0707101045988721
"124345",0.160521239411954
"136712",0.021010728968733
"173027",0.159477454259442
"191548",0.971645757867797
"154385",0.770316034285849
"149015",0.157094916378975
"210357",1.57692874383071e-05
"145390",0.348375757501211
"213582",0.333032703890588
"187547",0.16157904225374
"162561",0.0182334874913317
"219351",0.159823842487894
"165255",0.164470584333748
"178907",0.739938298608713
"124660",0.159132592511301
"140845",0.165956279622721
"137508",0.164839461176468
"128263",0.150759646898262
"187697",0.156427453383289
"181025",0.998624145504506
"117295",0.0678220879653482
"192743",0.635788340342055
"175472",0.311796523128904
"119718",0.977534769961991
"156394",0.162651149236017
"179360",0.99640314824206
"184589",0.991988355113267
"169651",0.828753213369118
"196850",0.162651149236017
"223977",0.16521002816656
"221826",0.919084511216689
"130243",0.162651149236017
"137074",0.837551831271759
"130866",0.615292583256667
"175142",0.123308589372014
"116811",0.68906558215709
"180583",0.38060137754003
"162779",0.161224866263142
"171610",0.813293341477299
"149972",0.165956279622721
"194000",0.167187732670372
"180527",0.163373978991937
"136437",0.209423708697036
"195993",0.841750769737815
"189996",0.157768208817345
"152069",0.159132592511301
"157844",0.163737854704947
"146550",0.0508340223005105
"127033",0.163373978991937
"124440",0.756138041877781
"141052",0.996857097836346
"125271",0.0214362697155867
"134244",0.156427453383289
"197226",0.155765743900579
"186969",0.165582297035158
"198003",0.123554606495412
"120781",0.0289510721752208
"201111",0.165582297035158
"138163",0.164839461176468
"225582",0.161224866263142
"199631",0.161224866263142
"123891",0.0208031333563586
"192292",0.0219844375991904
"155912",0.0765166852323702
"171645",0.159823842487894
"226141",0.0270380035013634
"152147",0.0376943557009944
"197034",0.997432419443174
"169918",0.159823842487894
"208578",0.159132592511301
"142103",0.157430829119909
"157535",0.137845470546317
"186704",0.164470584333748
"126967",0.158789247101006
"229742",0.0125906299844777
"125072",0.164470584333748
"164416",0.0686120763569987
"167956",0.021652487912923
"145660",0.710844954844946
